bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20201216719,저작권 교육체험관 건축공사,10998012000,2,,,
20201216870,업성소하천 정비사업,6671164000,3,,,
20201217025,저작권 교육체험관 전기공사,1379617000,2,,,
20201218504,저작권 교육체험관 통신공사,933764000,2,,,
20201218764,안산 열수송관 1단계 성능개선공사,9598600000,5,,,
20201219617,하남정수장 고도정수처리시설 설치공사,20307058000,3,,,
20201220815,저작권 교육체험관 기계설비공사,1406518000,2,,,
20201220925,저작권 교육체험관 소방공사,1547142000,2,,,
20201221671,"오성면 행정복지센터(커뮤니티센터 복합) 건립공사(건축, 기계, 토목, 조경)",6574798000,3,,,
20201224723,용해지구 문화시설(목포어울림도서관) 건립 공사(건축),5866239000,3,,,
20201226477,고읍저류지 공영주차장 건립공사,3624903000,3,,,
20201226890,흥업 공공하수처리시설 증설사업,7879087000,3,,,
20201226979,춘천교육지원청 청사 이전 신축공사,10683093000,3,,,
20201228993,호명면 기초생활 거점 조성공사(총괄),2068736000,3,1880669090,86.745,1808931295
20201229021,광남동 행정복합문화시설 건립공사,20349337000,3,,,
20201230065,"오포 공공하수처리시설 증설사업 (토목,건축,기계,조경)",27370107000,3,,,
20201230147,국도38호선 평택 오성-고덕 도로확장공사,102519266000,2,,,
20201230242,광주송정역 주차빌딩 신축공사(총체 및 1차),16757968000,2,15603810000,0,13756393000
20201230247,"청북배수지 증설공사(장기계속, 총괄분)",7067250000,3,,,
20201232133,어린이박물관 및 통합시설 건립 전기공사,2551767000,2,,,
20201232138,어린이박물관 및 통합시설 건립 통신공사,828544000,2,,,
20201232151,호미곶항 정비공사,36017566000,2,,,
20201232793,정산농공단지 완충저류시설 설치사업,3291275000,3,,,
20201232820,속리산국립공원 자연학습장 조성공사(소방),17142000,2,15583636,87.745,14963958
20201232848,(가칭)용전고등학교 신축 기계설비공사(계속비공사),1813997000,3,,,
20201232877,2020학년도 서울캠퍼스 방수공사 (2차),152130000,3,,,
20201232903,(가칭)운정3초 및 3유 교사신축공사,18841436000,3,,,
20201233047,속리산국립공원 자연학습장 조성공사(통신),44818000,2,40743636,87.745,39275248
20201233074,관광경찰대 신축공사(건축),2134488000,2,,,
20201233274,웅상중 내진보강공사,1208310000,3,,,
20201233439,국도44호선 서호교 교량보수공사,1844602000,2,,,
20201234216,경상남도교육청 마산도서관 공간 재배치 및 리모델링공사,2056241000,3,,,
20201234236,강동청소년문화의집 건립공사(건축),5104800000,3,,,
20201234246,동화천 지방하천 정비사업,11279230000,3,,,
20201235643,경기도립노인전문동두천병원 치매안심병동 증축공사 (전기공사),229220000,3,,,
20201235886,원광중학교 유도연습장 증축공사 입찰 공고(통신),58190000,3,,,
20201235890,원광중학교 유도연습장 증축공사 입찰 공고(소방),33890000,3,,,
20201235902,원광중학교 유도연습장 증축공사 입찰 공고(기계설비),72940532,3,,,
20201235905,노후 하수관로(2단계 긴급보수) 정비공사,8158128000,3,,,
20201236117,부강지구 수원공 수리시설개보수사업 토목공사,1671758000,2,,,
20201236531,충렬여자고등학교 화장실 전면보수 기계설비공사 입찰 공고,192720000,2,175200000,87.745,171234900
20201236607,충렬여자고등학교 화장실 전면보수 건축공사 입찰 공고,263938400,2,239944000,87.745,233848000
20201236707,"구로구 청사 안전,내진보강 및 외부리모델링 공사",3552923000,3,,,
20201236728,구산보건진료소 이전 신축공사,299998000,3,,,
20201236753,부평남부체육센터 건립 신축공사,13897623000,3,,,
20201236756,구산보건진료소 이전 신축공사(전기),36586000,3,,,
20201237338,강동청소년문화의집 건립공사(통신),299668000,3,,,
20201237348,강동청소년문화의집 건립공사(소방),295520000,3,,,
20201237436,3개 권역 미래자원순환 거점수거센터 구축사업,3277457000,2,,,
20201237526,남천상가 공영주차장 조성사업(건축),10842941000,3,10747040000,0,8864359300
20201237551,경기도립노인전문동두천병원 치매안심병동 증축공사(건축 및 기계설비공사),1378044000,3,1290460000,0,1196307200
20201237581,남명학사창원관 미래관/희망관 화장실 부분 교체 및 기타공사,50000000,3,,,
20201237588,삼척마이스터고등학교 실습동 재구조화 시설개선 공사,135471000,3,,,
20201237642,동의공업고등학교 실습실 개수공사(긴급),52584000,3,47803637,87.745,46220346
20201238130,옥계동부초등학교 놀이중심 1학년교실 공간 재구조화 리모델링 공사,117660000,3,,,
