bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20220507879,산마을고 지열 냉난방기(기계설비) 개선공사,138776000,3,126160000,87.745,
20220600477,임실 풍수해 생활권 종합정비사업,18517932000,3,,,
20220606891,도로인프라 국가성능시험장 구축사업(전기),2073706000,2,,,
20220609940,삼천포도서관 리모델링 공사 수의계약 안내 공고,153659000,3,139690000,87.745,134356950
20220611635,마령재터널 건설공사,37857962000,3,,,
20220612475,화동지구 재해위험개선지구 정비사업,5933207000,2,,,
20220614202,"제2시립노인복지관 건립공사(건축,토목,기계,조경)",11600870000,3,,,
20220614291,신화초등학교 건강학교 조성공사,5649287000,3,,,
20220614609,성남~광주간(지방도338호선)도로 확포장공사(2공구),10835712000,3,,,
20220615465,인천광역시교육청평생학습관 주차장 방수 공사 소액수의 견적제출 안내 공고,33643340,3,,,
20220616937,"검배 문화체육센터 건립(신축) 건설공사(건축,토목,조경,기계)",8867393000,3,,,
20220617623,19년 하수도정비 중점관리지역 도시침수예방사업(총괄),22483827000,3,,,
20220617681,사동리 도시계획도로(중로1-38호선)개설공사,10252016000,3,,,
20220618919,은혜학교 전기시설 개선 공사 수의계약 안내 공고,64127000,3,58297273,87.745,55754709
20220620125,왕산초 옥외 급수배관 교체 공사,34961900,3,31783545,87.745,30608000
20220621457,(가칭)부산교육역사체험관 증축 및 리모델링공사(계속비공사),5903029000,3,,,
20220621522,서성로 자연재해위험개선지구 정비사업,17400858000,3,,,
20220621624,제주시 어촌뉴딜 고내항 1차(토목) 조성공사,3759952000,3,,,
20220623355,목포대학교 체육관 및 약대 리모델링 건축공사,5667621000,2,,,
20220624559,인항고등학교 인항관 화장실 개선공사(건축) 수의계약 견적제출 안내공고,113532720,3,,,
20220624606,인항고등학교 인항관 화장실 개선공사(기계설비) 수의계약 견적제출 안내 공고,90083890,3,,,
20220624633,인항고등학교 담장 및 신관동 후문 개선공사,75713000,3,68830000,87.745,66639000
20220624756,안산디자인문화고등학교 보·차도 분리 개선공사,29185200,3,26532000,87.745,25861100
20220625456,도로인프라 국가성능시험장 구축사업(통신),608856000,2,,,
20220626317,2022년 서울남산국악당 노후시설 개선 공사,385000000,3,,,
20220626381,충북대 공과대학2호관 및 4호관 내진보강공사,2036048000,2,,,
20220627186,"천안  북부BIT일반산업단지 용수공급시설 건설공사(토목,기계)",8736122000,3,,,
20220627779,양구종합스포츠타운 및 체육시설 조성사업 건축공사,21863551000,3,,,
20220628535,가칭 산동초등학교 교사 신축공사,27628675000,3,26141130000,0,22854804190
20220628695,충남대학교 대천임해수련원 화재안전 성능보강공사(건축),575722000,2,,,
20220629445,광명북중 교실바닥공사 교체공사,131004500,3,,,
20220629475,평산초등학교 배수로 정비공사 수의계약 안내 공고,49150000,3,44681818,87.745,43359500
20220629622,엠마우스복지관 샤워실 및 방송실 리모델링 공사,46520000,3,,,
20220629811,"의정부시 송산1,6배수분구 하수도정비 중점관리지역 침수예방사업",11854472000,3,,,
20220630446,부여군 생활폐기물 자원회수시설 정보통신공사,155101000,3,,,
20220630950,(긴급) 용인고 건물도장공사 소액수의 견적서 제출 공고,156442000,3,,,
20220631097,2022학년도 비봉중학교 운동장 환경개선(농구장) 공사 전자견적(입찰),33009000,3,,,
20220631255,본관 진입로 포장석 교체공사,284226000,2,320893636,0,252173200
20220631499,"비상대기숙소 환경개선공사(건축,기계)",1359336000,2,,,
20220631581,대한적십자사 서울병원 병동 화장실 리모델링 공사[건축],306962000,2,279056365,87.745,272985000
20220631776,"기안초 교사2개동(본관,별관) 교실바닥 교체공사",189475000,3,,,
20220631805,사회과학대학 1호관 내진보강공사,1429919000,2,,,
20220631832,삼가초등학교 건물도장[외부]공사 수의계약 견적서 제출 안내 공고,62315000,3,,,
20220632114,"두레자연고 3호동, 7호동 1층 창호 교체공사",140470000,3,127700000,87.745,122855190
20220632121,국도38호선 지장천1교(상) 교량 보수공사,733114000,2,,,
20220632677,한국예탁결제원 서울사옥 2층 리모델링 공사(전기),349242000,2,,,
20220632839,"금정전자고등학교 샌드위치패널건물 해소 공사 소액수의 공고(주력:지붕판금,건축물조립공사업)",107899000,3,98090000,87.745,94330695
