bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20221019818,진주금곡농협 로컬푸드복합문화센터 신축 전기공사,538021000,3,489110000,0,188450000
20221019846,진주금곡농협 로컬푸드복합문화센터 신축 통신공사,104907000,3,95370000,0,49000000
20221019886,진주금곡농협 로컬푸드복합문화센터 신축 소방공사,272569000,3,247790000,0,147187260
20221021034,동면-진천(제2공구) 도로건설공사,99575854000,2,,,
20221102284,한빛고등학교 드라이비트 제거 소액수의 견적제출 안내 공고,162743000,3,,,
20221115181,2022학년도 화천중학교 교사동 환경개선공사,141886000,3,128987273,87.745,125819300
20221122624,한국에너지공과대학교 캠퍼스 주거·연구·지원시설 토건공사,206414347000,2,,,
20221126270,치평중학교 학교예술공간(음악실) 및 교육복지실 환경개선공사 수의계약 안내 공고,82948000,3,75407273,87.745,72512640
20221132336,사천항공 산업대교 건설공사,39671767000,2,,,
20221135228,판교수질복원센터 하수처리용량 증설사업,60305618000,3,,,
20221141822,인항고등학교 LED조명교체 전기공사,169991000,3,,,
20221202470,대전광역시 상수도 고도정수처리시설(3단계) 설치공사,48834594000,3,,,
20221203404,가장제 재해위험저수지 정비사업 입찰안내,1287220000,3,,,
20221203427,장암제 재해위험저수지 정비사업 입찰안내,1367267000,3,,,
20221203811,성주여자중학교 전기시설개선공사,90244000,3,82040000,87.745,
20221204432,덕산중학교 진로상담실 구축 공사 소액수의 견적 공고,22920000,3,,,
20221204706,용당(항공MRO) 일반산업단지 조성사업(3단계)(총괄분),29555365000,3,,,
20221205861,영도 감지2지구 연안정비사업,34527081000,2,,,
20221206622,가재울중 화장실 변기교체 공사 수의계약 견적서 제출 안내 공고,68585000,3,62350000,87.745,59723143
20221206904,예문여자고등학교 학교공간혁신사업(학교자율영역) 건축공사,195899000,3,,,
20221207989,하수도정비 중점관리지역 개선사업(연천),33972119000,3,,,
20221208378,"광신중학교 관리실(교무실,안전생활부실,시설관리실)환경개선 공사",241800000,2,219818183,87.745,212457687
20221209074,여수남초등학교 지능형과학실 구축 및 미화원 휴게실 구축 공사,106344000,3,96676365,87.745,92523450
20221209390,국도46호선 웅진1교 포장정비공사,787979000,2,728963636,0,697532720
20221209489,진천 문화예술회관 건립공사(건축),17690839000,3,,,
20221210864,산재전문 공공병원(울산) 건립공사(건축공정),86816916000,2,,,
20221211270,국도5호선 평촌교 시설물 보수공사,1761054000,2,,,
20221211318,국도30호선 성주대교(신) 보수보강공사,1172346000,2,,,
20221212736,대진중학교 영역사업 공간혁신사업 및 시청각실 공사(긴급),233546000,3,212314546,87.745,203210344
20221213253,기상기후인재개발원 청사 신축 공사(건축),20068072000,2,18535840000,0,16508239400
20221213257,산재전문 공공병원(울산) 건립공사(통신),5164878000,2,4668200000,0,4566550775
20221213313,칠곡중학교 운동장 외부환경개선 공사 소액수의 견적 제출 공고,42930000,3,39027273,87.745,37447840
20221213611,산재전문 공공병원(울산) 건립공사(소방),9815587000,2,,,
20221213681,학생복합문화공간 내부 인테리어공사,854822000,2,,,
20221214848,하남풍산 국민임대주택 외 5개단지 유지보수공사,1538600000,3,,,
20221214852,2023년 남부소방서 소방용수시설 유지보수 공사 단가계약,181920000,3,,,
