bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20240106661,충남미술관 및 공영주차장 건립공사 실시설계 기술제안 입찰 재공고,74896503000,3,,,
20240326399,안평박곡농어촌마을하수도정비사업(총괄),11411663000,3,,,
20240343635,광주도시철도2호선 2단계 10공구 건설공사,117985991000,3,,,
20240344049,광주도시철도2호선 2단계 7공구 건설공사,157396725000,3,,,
20240346467,인천대로 일반화 도로개량공사(1-2단계),68323138000,3,,,
20240347479,광명학온 공공주택지구 부지조성공사,102221205000,3,,,
20240406416,창덕궁 돈화문 보수공사,7301570000,2,,,
20240412562,곡교천 천안지구 치수안전성 강화사업,12036185000,3,,,
20240413053,김해시 대동첨단일반산업단지 완충저류시설 설치사업,27976697000,3,,,
20240413129,부발하이패스IC 연결도로 설치공사,12058999000,3,,,
20240416026,영산강 나주1지구 하천환경정비사업,23666831000,2,,,
20240416532,"장유신문초등학교 지하주차장 및 다목적강당, 급식소 신축공사",6988191000,3,,,
20240416760,유등지구 배수개선사업 토목건축기계공사,8132333000,2,,,
20240416998,아포 도시계획구역 지방도 연계 도로개설공사,13934503000,3,,,
20240420131,화순 동면-송광 봉산 도로시설개량공사,102756851000,2,,,
20240421649,이목지구 도서관 신축공사(건축),9910499000,2,9009544547,85.495,8580554700
20240422252,포항 영일대지구 연안정비사업,29182998000,2,,,
20240423105,고창북부지구 농촌용수이용체계재편사업 토목건축공사(긴급),15305727000,2,14108280000,0,12350029620
20240424024,삼가2지구 대체도로 및 공원 조성공사,20796886000,3,,,
20240426219,진월초·중 미래형통합운영학교 이설공사,11905299000,3,,,
20240427106,새만금 신항 항로 및 박지준설공사(우선시공분 1-2단계),15130823000,2,,,
20240427676,동해 복합문화센터 구축사업 건축공사,2705626000,2,2459660000,86.745,2526132936
20240428759,울릉(도동)항 방파제 연장공사,27643023000,2,,,
20240429069,고강종합사회복지관 화장실 환경개선공사,61990000,3,56354545,87.745,54349870
20240429922,순천공업고 그린스마트스쿨 증·개축 및 리모델링 공사,12701542000,3,,,
20240432634,"문법농어촌마을하수도정비사업(토목,건축,기계)",6318493000,3,,,
20240434025,문경시 지방상수도 비상공급망 구축사업,14080855000,3,,,
20240434860,동명초등학교 교사개축 전기공사(계속비),1792438000,3,,,
20240434905,농촌일자리중개센터 부지 재해예방사업,115400000,3,,,
20240435093,동명초등학교 교사개축 정보통신공사(계속비),664143000,3,,,
20240435178,광양 대근지구 도시개발사업(토목),20899500000,3,,,
20240436062,광양항 3단계 투기장(1구역) 항만재개발사업 연결도로,38652697000,2,,,
20240436137,남천지구(1-2) 하수관로 정비사업,12455604000,3,,,
20240436600,"민주화운동기념공원 기념관 방수공사(건축, 기계설비)",1518755000,2,,,
20240436763,강남지사 동남권 열원 분산제어설비 개선공사,1730099800,2,,,
20240436824,본촌배수지 증설공사,21212070000,3,19283700000,79.995,17228870000
20240437291,광주검찰청사 주차장 아스콘 포장공사,24200000,2,22000000,87.745,21255780
20240437415,충청남도교육청 기록원 신축공사,7669048000,3,,,
20240437491,강서구 에코델타복지타운 건립공사,16079282000,3,,,
20240437602,구미시환경자원화시설 소각설비 세정공사,47960000,3,43600000,87.745,42218000
20240437764,연북로 일원 안전한 보행로 정비사업,135751000,3,,,
20240437779,김포시 통진레코파크 증설사업,103347587000,3,,,
20240438152,청도화양 공공하수처리장 증설사업(총괄 및 1차),16362735000,3,,,
20240438482,중소벤처기업연수원 인화관 후면 옹벽 보강공사,904750000,2,,,
20240438738,위례한빛중 교실 및 급식실 증축 전기공사(장기계속),647300000,3,588454546,87.745,577321351
20240438770,진두항 건설공사,30031100000,2,,,
20240438874,24년 전기자동차 공공급속충전기 설치공사(2권역),1423727000,2,,,
20240439075,24년 전기자동차 공공급속충전기 설치공사(1권역),2526979000,2,,,
20240439078,(긴급)인천부평북초등학교 공간재구조화 증개축공사(계속비),12241830000,3,,,
20240439291,영산강 나주2-1지구 하천환경정비사업,15459825000,2,,,
20240439398,소화조 3개소 상부 슬라브 방수공사,173151000,3,157410000,87.745,151947000
20240439482,"한국선진학교 생활관 A,B동 시설·환경 개선공사(건축)",2510124000,2,,,
20240439682,영산강 나주2-2지구 하천환경정비사업,22075198000,2,,,
20240439889,동부하수 생물반응조 노후 역세척수 배관 등 교체 공사,2834030000,3,,,
20240439892,고양시원당종합사회복지관 누수 보강(옥상방수 등) 및 외벽 재도장 공사,51230000,3,46557000,87.745,44824640
20240439986,지석천 오계지구 하천환경정비사업,13056603000,2,,,
20240440307,어란진항 정비사업(건축),3441667000,2,,,
20240440465,부산도시철도 사상~하단선 4공구 차량기지 전기공사,5227921000,3,,,
20240441043,두류동 일원 노후 하수관로 정비사업,5554330000,3,,,
20240441206,한국지역정보개발원 청사 저층부 인테리어(건축)공사,277495000,2,,,
20240441227,[접근성평가]위례한빛중 교실 및 급식실 증축 통신공사(장기계속),204917000,3,186288182,87.745,181639300
20240441726,국립순천대학교 박물관 전시실 환경개선공사(건축),52668000,2,,,
20240442113,국립창원대학교 학내 지하 공동구 조명 교체 전기공사,36207080,2,33587273,87.745,31772380
20240442115,국립창원대학교 2024년 학내 시설물 보수 전기공사(2차),95853800,2,88918182,87.745,84089510
20240442450,상문중학교 교사 신축 기계설비공사,1804177000,3,,,
20240442626,국제교류협력관 외부필로티 환경개선공사(건축),345804000,2,,,
20240442765,부산세관 컨테이너화물 검사센터 중량측정기 설치 공사,99000000,2,,,
20240442845,삼산초등학교 작은학교 살리기 공간혁신 시설환경개선 공사,293920000,3,,,
20240443078,남양하수처리구역 하수관로 설치공사,15793049000,3,,,
20240443137,군도20호선(손불 궁산) 측구 정비공사,53271000,3,,,
20240443233,제주공항 여객터미널 화장실 개량공사,874189000,2,,,
20240443334,탈취설비 담체 교체공사,48150000,3,43772727,87.745,42486493
20240443541,봉화 청암정과 석천계곡 수해복구공사(수목정비),110000000,3,100000000,87.745,96664000
20240443641,"행복드림직업재활원화장지 작업장 환경개선(도장,페인트,전기공사)",18577900,3,16889000,87.745,16428542
20240443669,사랑의전화마포종합사회복지관 프로그램실 리모델링 공사 입찰 공고,49980050,3,45436410,87.745,43688970
20240443695,과천청사 4동 우수관 부분교체 공사,17750000,2,,,
20240443792,광명돔경륜장 고객편익센터 건립공사(전기)(변경공고),660154000,2,600140000,87.745,585510280
20240443805,광명돔경륜장 고객편익센터 건립공사(통신)(변경공고),182617000,2,166015455,87.745,161724290
20240443865,광명돔경륜장 고객편익센터 건립공사(소방)(변경공고),705260000,2,641145455,87.745,621477000
20240443866,양양군 공설묘원 석축 보강공사,130350000,3,,,
20240443895,공성 백운산 등산로 정비사업,43800000,3,39818182,87.745,39044860
20240443897,청리 마공리(새터) 등산로 조성사업,40632000,3,36938182,87.745,35695000
20240444176,2024년 자전거도로 유지보수공사 단가계약 2차(1권역),64132000,3,,,
20240444229,가칭)화천초등학교 교사 신축공사,28236580000,3,,,
20240444230,2024년 자전거도로 유지보수공사 단가계약 2차(2권역),64132000,3,,,
20240444286,가칭 사랑초등학교 신축공사,21116508000,3,,,
20240444287,2024년 자전거도로 유지보수공사 단가계약 2차(3권역),64132000,3,,,
