bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20201238794,소제지구 택지개발공사,33850869000,3,31179000000,0,26437697000
20201240553,영종도 해저송수관로 건설공사 조달계약,54220269000,3,47801727273,0,42167965118
20201240711,밀양 스포츠파크 조성사업 건립 공사,10828562000,3,,,
20201240747,대구 친환경발전소 건설공사,89259500000,2,81145000000,0,71520959620
20201241139,울산농소-경주외동 국도건설공사,120566961000,2,,,
20201241140,영산강4지구대단위농업개발사업 2-3공구토목공사,48637141000,2,,,
20201241513,고흥만 수상태양광 발전사업 부대시설 토건공사,17536199000,2,,,
20201241588,주진천 지방하천 정비사업,23601390000,3,,,
20201241626,칠암천 지방하천 정비사업,13267616000,3,,,
20201241784,선운천 생태하천 복원사업,12376241000,3,,,
20201242334,부곡용연지구 조성공사(1공구),31593199000,3,,,
20201242526,수품항 정비공사,37736198000,2,,,
20210109669,청주시 제2매립장 조성사업,25402403000,3,,,
20210112188,사과세척시설증축 전기공사,37779000,3,34344550,87.745,33183000
20210113206,(가칭)검단5초등학교 신축 소방공사(계속비공사),1618518000,3,,,
20210113486,(가칭)검단5초등학교 신축 전기공사(계속비공사),3070325000,3,,,
20210113762,별내선(8호선연장) 차량기지 전차선공사,2080403000,3,,,
20210114317,"별내선(8호선연장) 1,2공구 전력설비(역사)공사",5717400000,3,,,
20210115201,동부사적지 조명타워 보수공사,46231000,3,,,
20210115484,2021년 빗물받이 및 연결관 준설공사(연간단가),375100000,3,,,
20210115531,2021년 하수도준설(세정) 및 재해복구공사(연간단가),1295000000,3,,,
20210116135,별내선(8호선연장) 1-1구간 송변전공사,3007633000,3,,,
20210116547,2021년 별빛내린천 유지관리공사(연간단가),945900000,3,859909091,87.745,831353400
20210116932,(국고 LINC+사업)치위생학과 치과코디네이터양성과정 실습실 환경개선 공사,150000000,2,,,
20210117599,(가칭)검단5초등학교 신축 정보통신공사(계속비공사),1092599000,3,,,
20210117715,별내선(8호선연장) 1구간 전차선공사,8791801000,3,,,
20210118401,(국고 비대면교육지원사업)동부캠퍼스 E-스튜디오 환경개선 공사,130000000,2,,,
20210118767,별내선(8호선연장) 1-2구간 송변전공사,5728149000,3,,,
20210118823,2021년 하수도 준설공사 단가계약(1구역),150000000,3,136363636,87.745,132795000
20210120475,"2021년 한림읍 가로등, 보안등 유지보수 공사",98661000,3,,,
20210120537,정자1동 복합청사 신축 소방공사,1146591000,3,1042355455,86.745,993070710
20210120544,분당2배수지 시설개선공사,1935303000,3,1759366364,86.745,1687854000
20210120912,진례 돈담지구 용배수로 설치사업,121080000,3,,,
20210120954,묵2동 문화체육복합센터 신축공사(통신),421829000,3,,,
20210121452,2021년 주정차금지규제봉 유지보수공사(단가),30000000,3,,,
20210121508,2021년 가로.보안등 유지보수공사 1구역(단가),70000000,3,,,
20210121548,2021년 가로.보안등 유지보수공사 2구역(단가),70000000,3,,,
20210121789,고양사업소 기존 축열조 하부 구조보강공사,703103500,2,,,
20210121907,개포 금리 배수로 정비공사,43200000,3,,,
20210121913,2021년 만안구 교통안전시설물 보수공사 (연간단가),350000000,3,,,
20210121926,풍양 흔효리(흔전) 배수로 정비공사,125000000,3,,,
20210121982,보문 신월리(작은새터골) 배수로 정비공사,76800000,3,,,
20210121988,2021년 동안구 교통안전시설물 보수공사 (연간단가),350000000,3,,,
20210122001,호명 원곡리(안찔천) 배수로 및 농로 정비공사,119000000,3,,,
20210122011,보문 신월리(신월지 앞) 용수로 정비공사,35600000,3,,,
20210122056,2021년 만안구 차선 재도색 공사 (연간단가),306507000,3,,,
20210122058,용암천(동계2지구) 지방하천 정비사업,6016374000,3,5615963636,0,5139358300
20210122107,2021년 동안구 차선 재도색 공사 (연간단가),306507000,3,,,
20210122222,2020학년도 다정중학교 공간혁신 꿈마루 사업 공사,165022000,3,150020000,87.745,143097000
20210122279,2021년 도로굴착 복구공사(단가계약),400000000,3,,,
20210122351,경인지역 공무원임대아파트 도배장판 교체공사,1130860000,2,,,
20210122397,2021년 소나무재선충병 예방나무주사사업(청계 남안지구),47749000,3,,,
20210122416,2021년 소나무재선충병 예방나무주사사업(청계 청수지구),67409000,3,,,
20210122421,2021년 소나무재선충병 예방나무주사사업(청계 도림지구),61187000,3,,,
20210122488,신반중 본관동 교실문 및 중창 교체 공사,58740000,3,,,
20210122522,도시계획도로(소로3-8) 배수로정비 및 지장물 철거공사,75889000,3,,,
20210122527,도시계획도로(중로1-3) 인도정비공사,75020000,3,,,
20210122678,2021년도 농어촌 가로(보안)등 3권역 연간단가 보수공사,66836000,3,,,
