bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20211031065,인천지방법원 별관 증축 및 주차타워 설치 공사,15526006000,2,,,
20211034537,서울가락본동우체국 건립공사,7098854000,2,,,
20211035552,"한국화학연구원 화학소재물질 실증화 평가센터 환경개선공사 (건축, 토목, 조경)",6957257000,2,,,
20211036464,대구차량사업소 정비시설 공용화 개량공사(총체 및 1차),26256313000,2,,,
20211100593,"오시아노 리조트호텔 건축(기계,토목,조경)공사",17717371000,2,,,
20211103249,한전KDN 서울지역본부 사옥 신축 건축공사,21739388000,2,,,
20211105176,악양~묵계간 도로확포장공사,34698377000,3,31609363636,0,28849449586
20211106891,외국인 유학생 기숙사 건립사업[건축/토목/조경/기계],9271533000,2,,,
20211107336,영동체육공원 조성사업(토목/조경공사),11353994000,3,,,
20211107369,금곡동~대곡동간 도로개설공사,35734066000,3,,,
20211107810,경기남부직업능력개발원 신축공사(소방공사(기계/전기)),2754719000,2,,,
20211107811,경기남부직업능력개발원 신축공사(통신공사),2849135000,2,,,
20211107818,경기남부직업능력개발원 신축공사(전기공사),4560617000,2,,,
20211108390,아프리카돼지열병(ASF) 차폐실험동 신축 건축공사,15215397000,2,,,
20211108667,송수초등학교 초등돌봄교실 교육환경개선공사 소액수의 견적제출 공고,209528000,3,190480000,87.745,183033000
20211109772,금강 심천지구 등 6개소 하천정비사업,6314446000,2,,,
20211109891,임청각 및 주변정비사업,3349076000,3,,,
20211109978,인천작전초등학교 공간혁신공사,4647737000,3,,,
20211112164,천안삼거리공원 명품화사업 건축공사,14599400000,3,,,
20211113072,유천2 자연재해위험개선지구 정비사업,10658767000,3,,,
20211113333,세계성모순례성지 및 평화문화나눔센터 건립(건축),15329188000,3,,,
20211115822,서군산 복합체육센터 건립공사,14053359000,3,,,
20211116236,대진고등학교 기숙사동 방 출입문 환경개선공사 소액수의 견적제출 안내 공고,27005000,3,24550000,87.745,23755417
20211117365,가족복합커뮤니티센터 건립사업(건축),10770651000,3,,,
20211117516,인천병원 응급대기시설 개선공사(전기),510387000,2,,,
20211117589,인천병원 응급대기시설 개선공사(통신),193777000,2,,,
20211117866,사회맞춤형사업 호텔객실트랙 교육환경개선공사(건축),105725000,3,,,
20211118087,사회맞춤형사업 호텔객실트랙 교육환경개선공사(전기),39831000,3,,,
20211120199,"제1,2매립장 노후 침출수 이송펌프장 정비공사(기계, 토목)",880329000,2,,,
