bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20230234834,부천동여자중학교 교사동 건물 도장(내부) 공사,120000000,3,109090910,87.745,105889333
20230305914,보은여고 운동장 마사토 교체공사 입찰 공고(긴급),318025000,3,289113637,87.745,282649600
20230350957,순천시 신청사 건립사업 건축공사,93980417000,3,,,
20230405716,진주 실크박물관 건립 공사(건축)(총괄 및 1차분),8795594000,3,,,
20230426379,"화학소재부품 상생기술협력센터 구축공사 (건축, 토목)",8819174000,2,,,
20230442032,내수면양식장 신산업 실습실 구축 전기공사,98735000,3,89759091,87.745,85603998
20230442255,월야지구 수원공 수리시설개보수사업 토목공사,5182635000,2,,,
20230502688,해남읍 공공하수처리장 증설사업,8388407000,3,,,
20230502941,경남남도 남명학사 창원관 창호공사,725901000,3,,,
20230504502,아산 충무교 건설공사,45808781000,2,,,
20230504602,금강지구 영농편의 증진사업 군산1공구 경지재정리공사,13375424000,2,12312946364,0,11043119139
20230509102,(가칭)의왕 내손 중.고 통합운영 미래학교 신축공사(긴급),22809585000,3,,,
20230511284,남해군 하수관거 정비사업,24378429000,3,,,
20230511348,교하 다목적 실내체육관 건립공사(건축),17316874000,3,,,
20230511369,옥계~군남 간선관로 개량사업,11165351000,3,,,
20230512512,곡성유치원 휴게실 증축 외 1건 공사,126990000,3,115445455,87.745,111448000
20230513457,여주 영릉과 영릉 두름길 및 외곽순찰로 종합경비시스템(CCTV 설치) 구축사업,337187000,2,307038080,0,294606430
20230515604,악양·옥종·고전지구 하수관로 정비사업(총괄),9490793000,3,,,
20230516264,국도5호선 입석IC육교 내진성능개선공사,504096000,2,,,
20230516518,계룡 하대실 도시개발사업 조성공사,8332176000,3,,,
20230517587,중원중학교 교내 도색공사,124609000,3,113280910,87.745,107892390
20230520981,동해시장애요양원 지반침하 보강공사,64999000,3,,,
20230522141,청주여상 행복감성 미래교실 증개축공사(전기),2072712000,2,,,
20230522179,"일광야구체험관 및 실내야구연습장 신축공사(건축,토목,기계,조경)",8659910000,3,,,
20230522282,"우성(동대,상서,대성) 마을하수도 증설공사",18085186000,3,,,
20230522311,도시안전종합시설 건설공사,21061155000,3,,,
20230522352,청주여상 행복감성 미래교실 증개축공사(소방),1291381000,2,,,
20230522365,생굴 동결용 FREEZER 및 냉각설비 제작 설치공사,1340350000,2,,,
20230522449,청주여상 행복감성 미래교실 증개축공사(통신),1321723000,2,,,
20230522475,국도7호선 궁촌교(하) 등 9개소 교량 보수·보강공사,409510000,2,,,
20230523297,통영고 본관동 개축공사,11078556000,3,,,
20230523326,진주 실크박물관 건립 공사(통신),306267000,3,,,
