bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20241214795,대전도시철도 2호선 12공구 건설공사,188403716000,3,,,
R25BK00625399,금천세무서 청사 신축공사(건축),15176166000,2,,,
R25BK00660213,새만금산단 공동 방류관로 건설공사,12364952000,2,11108000000,,10307902196
R25BK00666375,전주화산초 본관 그린스마트스쿨 증축공사(계속비),15518207000,3,,,
R25BK00670584,다목적 방사광가속기 전력인입공사,21816869000,3,,,
R25BK00671988,(가칭)기흥1중 신축공사,15575443000,3,,,
R25BK00672034,시흥노인요양 포괄케어타운 건립공사(건축 등),12306099000,3,,,
R25BK00674200,서울구산초 그린스마트 미래학교 개축공사(장기계속),22370299000,3,,,
R25BK00674249,창원기계공고 실습동 및 부설기관 그린스마트 미래학교 개축공사,33624474000,3,,,
R25BK00675452,2025년 울산북부소방서 소방용수시설 신설 공사 ,54780000,3,49800000,87.745,48304179
R25BK00677943,명금지구 논콩단지 배수개선사업 토목공사,3664501000,2,,,
R25BK00678716,「서수원~오산~평택고속도로」2025년 신축이음장치 개선공사,503913300,2,458103000,,500320000
R25BK00679933,한국교원대학교 부설체육중고등특수학교 신축 공사(건축),24731965000,2,,,
R25BK00680209,신안 수곡-신석 도로시설개량공사,39057970000,2,,,
R25BK00680667,(가칭)부윤2초등학교 신축공사,22355429000,3,,,
R25BK00680845,『마온소하천 정비사업(토목)』 전자입찰 공고,3514770000,3,,,
R25BK00681084,고견 자연재해위험개선지구 정비사업,11372744000,3,,,
R25BK00681307,호산동 일원 오수관로 설치공사,1879263000,3,,,
R25BK00682071,이중섭미술관 시설확충사업(건축),18945540000,3,,,
R25BK00682280,진해나래울학교 교사 신축 기계설비공사,1890704000,3,,,
R25BK00683016,노후상수도 정비사업(송수관로 복선화),25054846000,3,,,
R25BK00683565,제7전시관 화물용 승강기 교체공사,90272727,2,,,
R25BK00683786,풍문고등학교 천문대 설치공사,297385000,3,270350000,87.745,261730134
R25BK00683918,태백 노인요양시설 신축 전기공사,1702412000,2,,,
R25BK00684453,태백 노인요양시설 신축 통신공사,940254000,2,,,
R25BK00688318,부산구치소 노후 보안등 전기설비 교체공사,119900000,2,109000000,87.745,105291600
R25BK00689067,용기포항 국가어업지도선부두 축조공사,25288382000,2,,,
R25BK00689093,거제시 소각시설 세정 및 소각로 내화물 보수공사,267300000,3,,,
R25BK00689584,2025년 통영시 슬레이트 해체·처리 공사 1권역,137760000,3,,,
R25BK00689626,2025년 통영시 슬레이트 해체·처리 공사 2권역,137760000,3,,,
R25BK00690391,제8-11실험동 증축공사,49843900000,2,45312636363,,47252872522
R25BK00691172,고려대학교 화물용 승강기 교체공사,389800000,2,,,
R25BK00691212,판교배수지 유실사면 재해복구사업,430000000,3,,,
R25BK00691979,영진고등학교 공간재구조화사업 모듈러교실(임시교사) 전기인입공사,109384000,3,99440000,87.745,96520263
R25BK00692341,2025년 광양항 등 항만시설물 보수·보강공사,275500000,2,250454546,87.745,244322000
R25BK00692711,국도15호선 순천 송광교(상) 등 2개소 하자보수공사,174400000,2,158545454,87.745,155835628
R25BK00692904,기후변화 대응 다목적 햇빛차단망 보급 시범사업(입찰대행),102170351,3,,,
R25BK00692988,전주화산초 본관 그린스마트스쿨 증축 전기공사(계속비),2547510000,3,,,
R25BK00692989,나주중앙초 외 1교(영산포초) 교사동 누수보수공사,45331000,3,41210000,87.745,39985305
R25BK00693241,유학지구(저수지준설) 수리시설개보수사업 준설 공사,124190000,2,,,
R25BK00693599,전주화산초 본관 그린스마트스쿨 증축 통신공사(계속비),1108988000,3,,,
R25BK00693600,광주연구개발특구 첨단3지구산업단지 공공폐수처리시설(1·2단계) 설치사업,22303282000,3,,,
R25BK00693976,인천해서초등학교 학교숲 조성공사  견적제출 안내 공고 ,140084360,3,127349419,87.745,124197720
R25BK00694763,대방 경관녹지 맨발산책로 조성사업,61940000,3,,,
R25BK00695187,2025년 도로 빗물받이 준설 단가공사(1차),58044200,3,,,
R25BK00695440,풍기읍 욱금리 샘밭골 배수관로 매설공사,77600000,3,,,
R25BK00695672,2025년 조림사업(기번 3) 지명경쟁 공고,97278000,2,,,
R25BK00695676,2025년 조림사업(기번 4) 지명경쟁 공고,77874000,2,,,
R25BK00695679,2025년 조림사업(기번 5) 지명경쟁 공고,85735000,2,,,
R25BK00695683,2025년 조림사업(기번 1) 지명경쟁 공고,99042000,2,,,
R25BK00695696,평촌초 학교급식 환기시설 개선 전기공사,99800000,3,,,
R25BK00695702,안성시 공공하수도시설 하수처리수 재이용사업 전기공사,660913000,3,,,
R25BK00695732,2025년 조림사업(기번1),100969000,2,,,
R25BK00695733,2025년 조림사업(기번2),82994000,2,,,
R25BK00695734,2025년 조림예정지정리 및 조림사업(기번3),154683000,2,,,
R25BK00695735,2025년 조림예정지정리 및 조림사업(기번4),149003000,2,,,
R25BK00695736,2025년 조림예정지정리 및 조림사업(기번5),190088000,2,,,
R25BK00695737,2025년 조림예정지정리 및 조림사업(기번6),39031000,2,,,
R25BK00695738,2025년 조림예정지정리 및 조림사업(기번7),50307000,2,,,
R25BK00696439,2025년 포장도로 유지보수공사(연간단가)-긴급,880517000,3,,,
R25BK00696453,자원동 환경개선사업(통신),696216000,2,,,
R25BK00696922,"대전테크노파크 추가 조성사업 공사(건축, 조경, 토목, 기계)",13840910000,3,,,
R25BK00697240,신광면 계천리 실산들 용배수로 정비공사,24740000,3,,,
R25BK00697312,삼천포배수구역(동부) 하수도정비 중점관리지역 도시 침수대응사업(총괄분),22433233000,3,,,
R25BK00697611,2025년 조림사업(기번 2),109476000,2,,,
R25BK00697730,(가칭)아라월평초중학교 신축공사(긴급),27908408000,3,,,
R25BK00697989,자동우량 경보시스템 고도화(내원사1지구) 사업,187582000,3,,,
R25BK00698444,김해동광초 그린스마트 미래학교 개축 소방공사,1942888000,3,,,
R25BK00698449,스테이지 실내 인테리어 공사 [건축·기계설비],770421000,3,,,
R25BK00698558,도학지구(동화천 상류) 하천정비공사,641813000,3,,,
R25BK00698573,신항대로 가설건축물 장비고 신축공사,392370000,2,,,
R25BK00698638,2025년 사방댐 및 계류보전 시설공사(사지원),259287000,2,,,
R25BK00698654,2025년 햇살하우징 사업 공사(1권역),204250000,3,,,
R25BK00698779,2025년 햇살하우징 사업 공사(2권역),204250000,3,,,
R25BK00698890,2025년 햇살하우징 사업 공사(3권역),204250000,3,,,
R25BK00698932,2025년 햇살하우징 사업 공사(4권역),204250000,3,,,
R25BK00698968,2025년 햇살하우징 사업 공사(5권역),204250000,3,,,
R25BK00698977,스테이지 실내 인테리어 공사 [소방],41866000,3,,,
R25BK00699064,2025년 햇살하우징 사업 공사(6권역),199500000,3,,,
R25BK00699112,2025년 햇살하우징 사업 공사(7권역),199500000,3,,,
R25BK00699180,스테이지 실내 인테리어 공사 [전기],161865000,3,,,
R25BK00699194,2025년 상반기 소각시설 설비별 세정작업,41340000,3,,,
R25BK00699285,스테이지 실내 인테리어 공사 [통신],75922000,3,,,
R25BK00699674,이산면 내림교회 인근 배수관로 매설공사,95030000,3,,,
R25BK00700169,2025년 상반기 소나무재선충병 방제사업(양평4권역-6공구) 입찰공고(긴급),137379000,2,,,
R25BK00700189,"2025년 사방댐 설치사업(기번3,광동임도)",191355000,2,,,
R25BK00700191,2025년 상반기 소나무재선충병 방제사업(양평4권역-7공구) 입찰공고(긴급),87751000,2,,,
R25BK00700363,다산 자연재해위험개선지구 정비사업 전기공사,490414000,3,,,
R25BK00700425,안정면 오계리~아지동 배수관로 매설공사,101780000,3,,,
R25BK00700500,2025년 사방댐사업(가현),330306000,2,,,
R25BK00700569,2025년 하천 수초목 제거공사(연간단가_상반기),400000000,3,,,
R25BK00700688,장기소하천 생활권 정비사업,30000000,3,,,
R25BK00700714,장고항 여객터미널 신축공사(소방),19501000,2,17728182,87.745,17190865
R25BK00700741,평은면 우체국 인근 배수관로 매설공사,35290000,3,,,
R25BK00700765,쌍용복지타운 신축사업 건축공사,2514856690,2,,,
R25BK00700782,2025년 상반기 소나무재선충병 예방나무주사사업(여탄리),151364000,2,,,
R25BK00700860,2025년 솎아베기 사업(1차),102902000,2,,,
R25BK00701079,2025년 조림사업(1차),107621000,2,,,
R25BK00701189,2025년 사방댐사업(고송),189518000,2,,,
R25BK00701285,해남군청 사거리 교통사고 잦은 곳 개선사업,67518000,3,61380000,87.745,60700000
R25BK00701486,2025년 사방댐사업(금왕),215199000,2,,,
R25BK00701492,도천2소하천 정비공사,94750000,3,,,
R25BK00701535,2025년 사방댐사업(도원),176905000,2,,,
R25BK00701610,서구청 일원 노후하수박스 보수보강공사[신기술특허포함],298878000,3,,,
R25BK00701655,2025년 보호수 및 노거수 유지관리공사,48000000,3,,,
R25BK00701692,2025년 조림사업(2차),68704000,2,,,
R25BK00701699,철도육교 보수보강공사,99867000,3,,,
R25BK00701772,2025년 조림사업(3차),103291000,2,,,
R25BK00701791,테니스장 후면 사면 정비공사,46330000,3,,,
R25BK00701831,"2025년 사방댐, 계류보전 설치사업(풀미당골)",353567000,2,,,
R25BK00701981,2025년 미세먼지저감 공익숲가꾸기사업(상북산전지구),34604000,3,,,
R25BK00702008,2025년 사방댐사업(동산),140805000,2,,,
R25BK00702076,대전도시철도 2호선 8공구 건설공사,22266235000,3,,,
R25BK00702092,"송배수시설 확충사업(쌍령2배수지)(토목,건축,기계)",29624590000,3,,,
R25BK00702362,한일탄광 산림복구공사,461855000,2,419868181,87.745,410474000
R25BK00702697,2025년 군남 조양천 보수공사,59355340,3,,,
R25BK00702819,2025년 천년가로수길 조성사업,276551000,3,,,
R25BK00702855,감곡 오궁리 배수로 정비공사 시행,27153000,3,,,
R25BK00702934,노지 식량작물 스마트 기반시설 조성,876304000,2,,,
R25BK00702952,관내 산업단지 가로변 조경시설지 유지관리공사,135090000,3,,,
R25BK00703053,오수면 행정복지센터 외부창고 설치공사 수의(소액) 견적 제출,47215000,3,,,
R25BK00703081,2025년 경제수 조림사업［2지구］(개천회화지구),59990000,3,,,
R25BK00703109,2025년 경제수 조림사업［2지구］(구만대가상리하이지구),59656000,3,,,
R25BK00703136,2025년 경제수 조림사업［2지구］(동해용정지구),65004000,3,,,
R25BK00703201,국도35호선 양산 상북 소토육교 교차로 개선공사,174980000,2,159072727,87.745,157934700
R25BK00703209,서대문형무소역사관 구치감 발굴지 휀스 설치공사,31669000,3,,,
R25BK00703261,2025년 미동산수목원 지역특화림 조성사업,60009000,3,,,
R25BK00703344,엑스포사거리 교차로 개선공사,1218492000,2,,,
R25BK00703445,건천 신평2리 원신마을 하수관로 설치공사(3차),71060000,3,,,
R25BK00703454,[북부]고덕수변공원 장미정원 조성공사,54758000,3,,,
R25BK00703480,국도25호선 밀양 상남 예림사거리 교차로 교선공사,219870000,2,199881818,87.745,199682625
R25BK00703519,경주시 슬레이트 처리 지원사업 6권역,169280000,3,,,
R25BK00703690,2025년 산림재해방지 조림사업,25106000,3,,,
R25BK00703695,국도20호선 청도 화양 범곡 단구간 확장공사,783020000,2,711836364,87.745,703830350
R25BK00703739,2025년 큰나무공익 조림사업(1지구),50181000,3,,,
R25BK00703822,천북 신당천 오수관로 이설공사,72000000,3,,,
R25BK00703829,구만3리 마을만들기사업 건축·토목공사,239131000,2,,,
R25BK00703832,서화공공하수처리시설 슬러지탈수시설 개선공사,86308000,3,,,
R25BK00703899,2025년 소방용수시설  및 비상소화장치 정비공사(연간단가) 계약 견적제출 안내공고,41100000,3,37363636,87.745,36164340
R25BK00703926,2025년 충북 영동군 슬레이트 처리 지원사업(1권역),214960000,3,,,
R25BK00703990,2025년 수정구 도로소파 보수공사(2구역),197040000,3,,,
R25BK00704052,2025년 임대시설물 등 보수공사(단가계약 건축 제1권역),1087581000,3,,,
R25BK00704109,2025년 밀양종합운동장 한지형잔디 유지관리공사,97009000,3,,,
R25BK00704150,아동돌봄 통합센터 외관 개선 공사,59282000,3,53892720,87.745,52195343
R25BK00704211,옹진 미래산업 스마트팜 조성사업 온실공사,1736878000,2,,,
R25BK00704222,『2025년 지방하천변 잡목제거(와룡천)』소액수의 견적 제출 안내공고,39500000,3,,,
R25BK00704423,2025년 사방댐 설치사업(노천) 제한경쟁 입찰공고,211963000,2,,,
R25BK00704542,2025년 사방댐 설치사업(와야) 제한경쟁 입찰공고,188132000,2,,,
R25BK00704558,현리도시계획도로 중로3-10호선 개설공사,369039000,3,,,
R25BK00704604,해안·방촌동 일원 하수관로 정비사업,13460074000,3,,,
R25BK00704623,2025년 월출산국립공원 문화유산지구 정비공사,198344000,2,,,
R25BK00704656,단포초등학교 그린스마트스쿨 조성공사 입찰 공고(계속비),3030533000,3,2755030000,86.745,2641945980
R25BK00704784,2025년 임대시설물 등 보수공사(단가계약 전기 1권역),1084430000,3,,,
R25BK00704806,"2025년 화산체육공원 Par3, 9홀 잔디관리 공사",234976000,3,,,
R25BK00704832,강동면사무소 민원인 주차장 확장공사,95812000,3,,,
R25BK00704884,2025년 사방댐 설치사업(장평) 제한경쟁 입찰공고,205809000,2,,,
R25BK00704983,두마면 입암리 지방상수도 공급공사,560170000,3,,,
R25BK00704984,2025년 제2구역 기계준설공사(연간단가),240221000,3,,,
R25BK00705025,학성1리(709-1) 배수로 정비공사,26860000,3,,,
R25BK00705053,충혼탑 위패봉안실 지붕 방수공사,27016000,3,,,
R25BK00705069,탄현근린공원 2단계 조성 화장실 신축공사(전기),37646000,3,,,
R25BK00705138,2025년 임대시설물 등 보수공사(단가계약 전기 2권역),1086630000,3,,,
R25BK00705166,주교천 재해복구사업 ,54024000,3,,,
R25BK00705197,2025년 동산육교 내진보강공사 입찰공고,436425000,3,396750000,87.745,384832717
R25BK00705209,기민중학교 레슬링장 증축 기계설비공사 수의견적제출 안내,37678170,3,34252882,87.745,33145480
R25BK00705215,2025년 임대시설물 등 보수공사(단가계약 건축 제2권역),1086731000,3,,,
R25BK00705309,2025년 월출산국립공원 천황야영장 공원시설 전면개선 사업(조경),521798860,2,,,
R25BK00705311,2025년 임대시설물 등 보수공사 (단가계약 건축 제3권역),1086962000,3,,,
R25BK00705320,평리천 재해복구사업 ,143200000,3,,,
R25BK00705328,기민중학교 레슬링장 증축 전기공사 수의견적 제출 안내,121264000,3,110240000,87.745,107723050
R25BK00705361,2025년 임대시설물 등 보수공사(단가계약 건축 제4권역),1086527000,3,,,
R25BK00705415,2025년 임대시설물 등 보수공사(단가계약 건축 제5권역),1087709000,3,,,
R25BK00705445,2025년 임대시설물 등 보수공사(단가계약 건축 제6권역),1087084000,3,,,
R25BK00705449,2025년 상반기 원미구 시설물안전법 도로시설물 유지관리공사(단가),43452000,3,,,
R25BK00705461,시종지구 수원공 수리시설개보수사업 토목건축공사 ,659051130,2,599137399,87.745,586102500
R25BK00705529,2025년 임대시설물 등 보수공사(단가계약 건축 제7권역),1087351000,3,,,
R25BK00705552,2025년 마을 범죄 예방용 CCTV 설치 사업 수의견적 제출 공고,99654000,3,,,
R25BK00705576,2025년 임대시설물 등 보수공사(단가계약 기계설비 제1권역),1040530000,3,,,
R25BK00705603,기민중학교 레슬링장 증축공사 입찰 공고,662567900,3,602334449,87.745,588815000
R25BK00705659,2025년 사방댐 설치사업(완주소양신교),206756000,2,187960000,87.745,182795050
R25BK00705662,2025년 임대시설물 등 보수공사(단가계약 기계설비 제2권역),1041940000,3,,,
R25BK00705698,배상회전교차로정비공사,29495000,3,,,
R25BK00705710,격포항 정비공사,26087133000,2,,,
R25BK00705755,2025년 임대시설물 등 보수공사(단가계약 기계설비 제3권역),1037740000,3,,,
R25BK00705768,괴산신항2마을안길아스콘덧씌우기공사,38765000,3,,,
R25BK00705806,소수수리2너분이마을도로포장공사,50320000,3,,,
R25BK00705827,2025년 임대시설물 등 보수공사(단가계약 기계설비 제4권역),1040490000,3,,,
R25BK00705837,2025년 임도구조개량사업(무주 적상 포내),148538000,2,,,
R25BK00705877,소수옥현1농로포장공사,40530000,3,,,
R25BK00705947,감물곤동암거정비공사,27410000,3,,,
R25BK00705965,오룡관 무대조명 교체 전기공사,976041000,2,900144546,87.745,863881964
R25BK00705975,2025년 임대시설물 등 보수공사(단가계약 소방),863220000,3,,,
R25BK00705984,보산지구 수리시설개보수사업 토목공사,1810479000,2,,,
R25BK00705992,감물신대암거정비공사,61988000,3,,,
R25BK00706053,2025년 숲가꾸기(자원 3차)사업,159847000,2,,,
R25BK00706054,2025년 임대시설물 등 보수공사 (단가계약 토목·조경),991320000,3,,,
R25BK00706068,2025년 임도구조개량사업(무주 무풍 삼거),69857000,2,63506556,87.745,61527864
R25BK00706102,국립춘천박물관 본관 옥상 방수 공사,153100000,2,139181818,87.745,133415099
R25BK00706126,연풍종산농로및배수로정비공사,39789000,3,,,
R25BK00706127,영양교육지원청 옥상 방수 공사,80333000,3,73030000,87.745,71438700
R25BK00706159,청안문당2농로확포장공사,59071000,3,,,
R25BK00706163,금산지구 기계화경작로 확포장공사,108020000,2,,,
R25BK00706201,괴산인산암거확장공사,40639000,3,,,
R25BK00706246,2025년 매입·재개발 임대시설물 보수공사(단가계약 건축 제1권역),1078582000,3,,,
R25BK00706247,2025년 충북 괴산군 슬레이트 처리 지원사업(1권역),196280000,3,,,
R25BK00706289,청천고성(내고)수자원관리지원사업암반관정개발공사,56037400,3,,,
R25BK00706295,2025년 충북 괴산군 슬레이트 처리 지원사업(2권역),196280000,3,,,
R25BK00706298,2025년 매입·재개발 임대시설물 보수공사(단가계약 건축 제2권역),1023085000,3,,,
R25BK00706331,운양역 환승센터 비가림시설 설치공사,82742000,3,,,
R25BK00706359,대전교도소 논산지소 지하저수조(급수장) 증축 건설공사,652242410,2,592947650,87.745,577624800
R25BK00706372,2025년 매입∙재개발 임대시설물 등 보수공사(단가계약 기계설비),1022520000,3,,,
R25BK00706437,2025년 임대시설물 등 보수공사(단가계약 정보통신),256650000,3,,,
R25BK00706480,승안천(승안리 산225) 제방복구공사,38203000,3,,,
R25BK00706495,2025년 소규모주민숙원사업(광덕리 864-1번지 일원) 석축설치공사,116420000,3,,,
R25BK00706512,벽계천(이천리 103-11) 제방복구공사,43978000,3,,,
R25BK00706532,병천2공원 조성사업,1818771000,3,,,
R25BK00706554,건천초등학교 통학로 교통환경 개선사업 시행,37400000,3,,,
R25BK00706605,좌부천 정비사업,28360000,3,,,
R25BK00706616,평택축협 가축분뇨공공처리시설 설치사업 정보통신공사,247943000,3,230740516,87.745,218578530
R25BK00706680,입암마을 농로(소교량) 정비사업,58300000,3,,,
R25BK00706772,아열대작물 시험포 전기설비 조성공사 입찰공고,69540000,3,,,
R25BK00706845,워터월드 환경개선공사,364250000,2,,,
R25BK00706854,2025년 월출산국립공원 천황야영장 전면개선 사업(전기),113637000,2,,,
R25BK00706884,"자전거문화복합시설 조성사업(건축,기계)",404943000,3,368130000,87.745,359490000
R25BK00706901,2025년 울진 산불피해지 춘기복구조림사업(2지구 신림 3호지),54106000,3,,,
R25BK00706914,2025년 울진 산불피해지 춘기복구조림사업(2지구 신림 2호지),48366000,3,,,
R25BK00706929,2025년 울진 산불피해지 춘기복구조림사업(2지구 신림 5호지),41892000,3,,,
R25BK00706938,석문면 삼화1리 마을회관 재해복구사업,40099000,3,,,
R25BK00706951,2025년 울진 산불피해지 춘기복구조림사업(2지구 신림 1호지),35748000,3,,,
R25BK00706968,2025년 울진 산불피해지 춘기복구조림사업(2지구 명도 1호지),40579000,3,,,
R25BK00706986,2025년 울진 산불피해지 춘기복구조림사업(3지구 소곡 1호지),53060000,3,,,
R25BK00707037,2025년 큰나무공익 조림사업,81011000,3,,,
R25BK00707237,2025년 산지재해방지 조림사업,4801000,3,,,
R25BK00707393,진도서초등학교 특별교실 증축 전기공사,139837000,3,,,
R25BK00707396,2025년 상천지구 저수지 준설 수리시설개보수사업 토목공사,196065000,2,,,
