bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20210700550,"국립인천해양박물관 건립공사(건축,토목,조경,기계분야)",39065446000,2,33413611819,0,33849564000
20210700612,국도3호선 대체우회도로(민락2지구) 소음저감시설 설치공사,48263000000,2,,,
20210702137,식장산중계소 노후 발전기 교체 공사,65000000,2,62710000,85,56355000
20210704503,부천오정경찰서 수사형사과 조사 환경 개선 공사(전기),46200000,2,42000000,87.745,40724580
20210706432,국민건강보험공단 인재개발원 제2교육동 건립공사(건축공사),21176111000,2,,,
20210706589,"가칭 탕정5초등학교, 탕정2유치원 교사 신축공사",24607869000,3,22750400000,0,20253237000
20210707389,"가칭 탕정5초등학교, 탕정2유치원 교사 신축 정보통신공사",1214284000,3,,,
20210707599,"가칭 탕정5초등학교, 탕정2유치원 교사 신축 전기공사",3213263000,3,,,
20210708506,학생회관 개축 통신공사(1차),354767000,2,,,
20210710090,화성동탄2신도시우체국 건립공사,6394703000,2,,,
20210712786,웅부공원 공영주차장 건립공사,5743042000,3,,,
20210713007,한국에너지공과대학교 캠퍼스 본관동시설(1-2단계) 토건공사,65040080000,2,,,
20210713076,"전라남도장애인종합복지관 식당 기능보강(타일교체, 방수)",12000000,1,10800000,87.745,
20210714722,과천 2원형전시실 등 노후시설 개선 공사(전기),279509000,2,,,
20210716015,2021년 낙월권역 거점개발사업 토목건축공사,6145074000,2,,,
20210716216,단밀팔등 자연재해위험개선지구정비공사,8507869000,3,,,
20210716235,이리고 특별교실 증축 소방공사,54718000,3,49743636,87.745,47977110
20210716254,이리고 특별교실 증축 통신공사,51646000,3,46950909,87.745,45728800
20210716268,국립부곡병원 공공건축물 그린리모델링 공사,1016439000,2,,,
20210716277,이리고 특별교실 증축 전기공사,140773000,3,127975455,87.745,122646730
20210717278,대전통합사무소 신축공사 총체 및 1차,19230045000,2,,,
20210717318,2019년 고성군 입암·제전항 어촌뉴딜사업 시설공사(토목),4534835000,3,,,
20210718158,2020년 여수시 직포항 어촌뉴딜300사업 시설공사(토목),4826128000,3,,,
20210718340,"익산 남부 2-1, 2-2배수분구 하수관로 정비사업",25300907000,3,,,
20210718397,이천시보건소 신축 건축공사,10823503000,3,,,
20210718491,신학 농어촌마을 하수도정비사업(총괄 및 1차분),1507119000,3,,,
20210719189,세종제2특수학교 신축 소방공사,1759131000,3,,,
20210719218,감천항 외곽시설 태풍피해복구 전기공사,114234000,2,,,
20210719457,"사물무선충전실증센터 신축 건축, 설비, 토목공사",2682514000,3,1970205455,0,2355086000
20210719549,국립인천해양박물관 건립사업 통신공사,1311610000,2,,,
20210719583,대홍맨션~묘광마을 앞 도로확장공사,4590216000,3,,,
20210719584,이리고 특별교실 증축 기계설비공사,95713000,3,87011818,87.745,83220383
20210719637,춘천시립복지원 및 시립치매전담요양원 건립 공사(전기),1494284000,3,,,
20210719709,춘천시립복지원 및 시립치매전담요양원 건립 공사(통신),640003000,3,,,
20210720189,외사소하천 정비사업(총괄분),1452570000,3,,,
20210720458,군산항 임항창고 보수공사,497077000,2,,,
20210720520,"부안군 대리항, 식도항 어촌뉴딜사업 시설공사(전기공사)",623325000,3,,,
20210720527,돌산항 정비사업 전기공사,352251000,2,,,
20210721142,"국립부여박물관 노후 시설물(창호, 건물) 개선공사",159837000,2,,,
20210721267,수성초 옥상누수개선공사 소액수의 견적 제출 공고,30731000,3,,,
20210721292,하동 상상도서관 조성사업,12238138000,3,,,
20210721326,"가칭 탕정5초등학교, 탕정2유치원 교사 신축 소방시설공사",2008057000,3,,,
20210721490,보성읍 하수도정비 중점관리지역 침수예방사업,17554846000,3,,,
20210721759,신성 급경사지 붕괴위험지역 정비사업(총괄),2259174000,3,,,
20210721760,창원국가산업단지 추가 확장분 조성공사,20990553000,3,,,
20210721786,자유중 학습지원동 증축 공사,1083502000,3,985002000,87.745,957835000
20210721788,자유중 학습지원동 증축 기계공사,49968000,3,45425500,87.745,44067600
20210721791,자유중 학습지원동 증축 전기공사,118462000,3,107693000,87.745,104219620
20210721793,자유중 학습지원동 증축 통신공사,45716000,3,41560000,87.745,39499360
20210721795,자유중 학습지원동 증축 소방공사,28711000,3,26101000,87.745,25233500
20210721808,저온시설 설치공사,421558000,3,,,
20210722045,학생회관 개축 기계설비공사(1차),479121000,2,,,
