bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20211233688,대원고등학교 급식시설 환경개선사업 건축공사,588780000,3.0,535254545,87.745,521729360
20211236635,대원고등학교 급식시설 환경개선사업 전기공사,228404000,3.0,207640000,87.745,201629552
20220717467,비산포일통합정수장 현대화사업,105880013000,3.0,,,
20220723126,국도7호선 북분 입체교차로 설치공사,5447972000,2.0,,,
20220723620,보청천 보은지구 지방하천정비사업,16059240000,3.0,,,
20220726371,노원아동복지관 리모델링 건축 공사,181096000,3.0,164632727,87.745,158782714
20220727774,완산구 노후하수관로 정비사업(중앙처리구역),19299770000,3.0,,,
20220730501,일산직업능력개발원 생활관 증축 공사(건축공사(건축/토목/조경/기계)),10846276000,2.0,,,
20220731618,태백중 통폐합 신축이전공사,8381821000,3.0,,,
20220732587,좌동초등학교 다목적강당 및 급식실증축공사,4956278000,3.0,,,
20220733999,"장애예술 공연장(가칭) 리모델링 건축, 기계 공사",3749428000,2.0,,,
20220734542,추풍령 관광자원화(숲속놀이터) 포장공사,647862000,3.0,,,
20220734624,"천안시청소년복합커뮤니티센터 건립공사(건축,토목,조경,기계)",15831199000,3.0,,,
20220734977,군남~영광간 지방도 4차로 확포장공사,30247379000,3.0,,,
20220800222,(가칭)수청중학교 및 중앙초등학교 교사 신축공사,33969338000,3.0,,,
20220800583,흥림지구 수리시설개보수사업 토목공사,3795371000,2.0,,,
20220800746,전북교육청학생수련원 모험시설(곡선형집와이어)확충공사,2190450000,3.0,,,
20220801125,미래해양과학관 건립사업 전기공사,2992833000,2.0,,,
20220801336,미래해양과학관 건립사업 통신공사,1055832000,2.0,,,
20220801480,"동천제방겸용도로로(좌안제,대3-44) 개설공사",3632000000,3.0,,,
20220801620,(가칭)고산2초 신축공사,17123121000,3.0,,,
20220801739,진주시 노후하수관로 정비사업(2단계),22437453000,3.0,,,
20220801873,익산 안전체험교육장 건립사업(건축공사),6759002000,2.0,,,
20220802037,(가칭)하늘1중학교 신축공사(계속비),17142270000,3.0,,,
20220803456,제3연구동 노후시설 개선사업 통신공사,622952000,2.0,,,
20220803653,제3연구동 노후시설 개선사업 전기공사,2568471000,2.0,,,
20220803725,제3연구동 노후시설 개선사업 소방공사,612560000,2.0,,,
20220803774,서울성원초등학교 운동장 환경개선공사 수의계약 견적서 제출 안내공고,145570000,3.0,,,
20220803833,안산마음건강센터 신축공사(건축),14392137000,2.0,,,
20220803913,경기남부수협 친환경 순환여과식 흰다리 새우 양식장 건축공사,6618437000,3.0,,,
20220804033,이천비축기지 D동 냉장설비 교체 전기공사,337944000,2.0,307221818,86.745,296187084
20220804684,청송사과영농조합법인 농산물 생산유통 기반구축 지원사업 신출공사,1030054000,3.0,,,
20220805195,울릉(도동)항 여객부두 연장공사,6514057000,2.0,,,
20220806284,비산포일통합정수장 현대화사업 전기 및 계측제어공사,10709251000,3.0,,,
20220806387,정부제주지방합동청사 전기차 충전기 설치 전기공사,9695000,2.0,,,
20220806414,향남공공하수처리시설 증설사업,10704294000,3.0,,,
20220806494,해양레저관광 거점 조성사업,7419711000,3.0,,,
20220807133,간현관광지 케이블카 탑승장 신축공사(전기),2377386000,3.0,,,
20220807139,간현관광지 케이블카 탑승장 신축공사(통신),380711000,3.0,,,
20220807143,간현관광지 케이블카 탑승장 신축공사(소방),1160500000,3.0,,,
20220807536,"(긴급, 변경)귀농인의 집 조성사업 건축공사",1801074000,3.0,,,
20220807796,남한강 방제비축센터 신축사업,1310445000,2.0,,,
20220807872,가음지구 농업용수 수질개선사업 토목공사,5444149000,2.0,,,
20220807954,남한강 방제비축센터 신축사업 정보통신공사,25800000,2.0,,,
20220808146,태백중 통폐합 신축이전 소방공사,498023000,3.0,,,
20220808403,정광고등학교 바닥보수 및 기타시설공사 수의계약 안내 공고,219359000,3.0,,,
20220808419,태장임대공장 외벽 단열보강공사(건축),839537000,3.0,,,
20220808544,북문-남문간 보도블럭 보수공사,104059000,2.0,,,
