bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20240241858,대이작도~소이작도간 연도교 건설공사,25764307000,3,,,
20240303198,내성천 개포지구 수해복구공사,3100352000,2,,,
20240307140,갑천 대전1지구 하천환경정비사업,23091576000,2,,,
20240308409,울진 봉평2지구 연안정비사업,28540924000,2,,,
20240308426,현도일반산업단지 진입도로 건설공사,29550792000,2,,,
20240310312,석남동행정복지센터 증축공사(건축),131735000,3,119759091,87.745,117550860
20240311364,구룡포읍 하수관로 정비사업(3단계)(총괄),24042989000,3,,,
20240312894,충주의료원 직원숙소 증축공사(건축),1536909000,3,1397190000,86.745,1340158900
20240312981,충주의료원 직원숙소 증축공사(기계설비),348920000,3,317200000,87.745,310713064
20240313038,충주의료원 직원숙소 증축공사(전기),376053000,3,341866364,87.745,332455500
20240313080,충주의료원 직원숙소 증축공사(통신),194498000,3,176816364,87.745,172077450
20240313107,충주의료원 직원숙소 증축공사(소방),115537000,3,105033637,87.745,102689169
20240314223,거문도항 계류시설 보수·보강공사,14500722000,2,,,
20240315259,기지시~한진 지방도(619호선) 확포장공사,55336237000,3,,,
20240316626,갑천 대전3지구 하천환경정비사업,16260188000,2,,,
20240318063,입장~진천 도로건설공사,79900818000,2,,,
20240324918,평촌도서관 건립공사,17566334000,3,,,
20240326091,제주첨단과학기술단지 2단지 부지조성공사,92050759000,2,,,
20240326364,횡계지구 수리시설개보수사업(용배수로) 토목공사,3514388000,2,3209620000,0,3082067000
20240326614,광주광역시교육연수원 대강당 LED전광판 제작·설치 전기공사 수의계약 안내 공고,17611000,3,16010000,87.745,15348046
20240326869,"[광탄 공공하수처리시설 증설공사(토목,건축,기계,조경)",10863511000,3,,,
20240327146,양양군 설악산 오색삭도 설치공사,61449975000,3,,,
20240328930,화정체육관 냉난방설비 개선공사,392000000,3,,,
20240329292,감계2중학교 교사 신축공사,14187735000,3,,,
20240330173,파주 금촌역 주상복합 승계공사,41680000000,2,,,
20240332277,북천지구 하천재해 예방사업,16090895000,3,,,
20240334357,운정3동 행정복지센터 건립공사(소방),432546000,3,,,
20240334970,국회 본관 및 도서관 옥상방수공사,1868727000,2,,,
20240335037,부산진고등학교  교사개축 공사(계속비공사)(긴급),12121573000,3,,,
20240335073,부산도시철도 사상~하단선 궤도공사,24592063000,3,,,
20240335379,2023년 도서지역 양식어가 냉동기 교체 지원사업,493035000,2,448213637,0,374000000
20240336332,"서종 공공하수처리시설 증설공사(토목,건축,기계,조경)",11729893000,3,,,
20240336603,충북대학교병원 승강기 주 로프 및 도르레 교체공사,87000000,2,,,
20240338036,송정남근린공원 조성사업(토목),9122189000,3,,,
20240338161,국도59호선 연곡-현북2 도로건설공사,118758329000,2,,,
20240339898,"녹평1지구 농어촌 마을하수도 정비사업(토목,건축)",5536836000,3,,,
20240340076,진전2지구 하천재해예방사업,24315595000,3,,,
20240340337,인항고등학교 인항관 교육환경 개선공사 전자입찰 공고,1148807000,3,1044370000,86.745,1004064430
20240340945,2024년 인천항 갑문보수공사,2581483000,2,,,
