bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20230113913,천안고등학교 그린스마트미래학교 조성 및 보통교실 증축 건축공사,3284105000,3,2985550000,86.745,2849263700
20230113929,천안고등학교 그린스마트미래학교 조성 및 보통교실 증축 기계설비공사,212260000,3,192963636,87.745,187582240
20230114382,천안고등학교 그린스마트미래학교 조성 및 보통교실 증축 전기공사,659709000,3,599735455,87.745,587398000
20230122576,내수초등학교 학교숲 조성 공사,110000000,3,100000000,87.745,97318680
20230130447,안심처리구역(매호천하류_안심처리장) 오수간선관로 설치공사,37283608000,3,,,
20230201383,전남과학고등학교 미래형학습공간 및 지능형과학실 구축 전기공사,39677000,3,36070000,87.745,34456760
20230207451,"증평 공공하수처리시설 개량사업(토목,건축,기계)",7057446000,3,,,
20230210492,신천처리구역(신천처리장~성북교) 오수간선관로 설치공사,37995144000,3,,,
20230216465,"호텔인터시티 리모델링 공사 (실내건축, 건축, 기계설비)",8186379000,3,,,
20230217242,2023년 열수송시설 유지보수 및 안전개선공사,1850200000,5,,,
20230220486,인천도시철도1호선 검단연장선 101정거장 소방전기공사,1380855000,3,,,
20230220539,옛 전남도청 복원공사,23046089000,2,,,
20230220552,"서산시 로컬푸드 활성화 지원센터 건립공사(건축, 기계, 토목)",3808135000,3,,,
20230220720,성도고등학교 그린스마트 미래학교(리모델링) 공사,5155250000,3,,,
20230220864,인천도시철도1호선 검단연장선 101정거장 전기공사,9516087000,3,,,
20230221923,과천시립요양원 건립 공사,12100143000,3,,,
20230226093,덕송통합정수장 현대화사업,15462386000,3,,,
20230226659,호텔인터시티 리모델링 공사 (전기),3000000000,3,,,
20230226826,중앙오수간선관로 정비사업(A-Line 2구간),39775041000,3,,,
20230227364,"가족문화센터 및 평생학습관 건립사업(건축,조경,기계,토목)",11920161000,3,,,
20230227789,5-1생활권 복합커뮤니티센터 건립공사_건축공사,21404240000,2,,,
20230228769,5-1생활권 복합커뮤니티센터 건립공사_통신공사 1차,1295719000,2,,,
20230230025,부림일반산업단지 진입도로 개설공사,8962774000,3,,,
20230230710,애월항 동부두 접안시설 확충공사,29992457000,3,,,
20230231886,대천해수욕장 스카이바이크 구조물(기둥) 도장 공사,160000000,3,145454545,87.745,138934030
20230232814,비아지구 노후 우수관로 보수보강공사(종합),786521000,3,715019091,87.745,704429900
20230232924,연천초 공간혁신 개축공사,13743862000,3,,,
20230233081,신흥동주민센터 주변 도로개설(종합),331100000,3,301000000,87.745,290704619
20230234182,2023년 인천수목원 전시원 보완공사,55594000,3,,,
20230234556,2023년 성남시의료원 에스컬레이터 안전난간 설치공사,87290000,3,,,
20230234590,김해 거점통합돌봄센터(늘봄3호) 설립공사,1092596000,3,,,
20230234672,가계생산동 증개축 및 부대공사(건축ㆍ설비ㆍ토목),1572033000,2,,,
20230234742,나노융합국가산업단지 연계시설 조성사업,14710846000,3,,,
20230235133,신천수계 차집관로 정비사업,16498921000,3,,,
20230235423,영산강 강변도로 개설공사(2-2단계) 1공구,57685139000,3,,,
20230236683,송천처리분구 하수관로정비사업,27900000,3,25363637,87.745,24617000
20230236715,송현처리분구 하수관로정비사업,176700000,3,160636364,87.745,155809900
20230236724,2023년 버스정보안내단말기(BIT) 설치 전기공사,84953000,3,,,
20230236881,서울여성플라자 흡수식 냉온수기 및 냉각탑 철거·설치 공사(2인 이상 견적 수의계약),154435000,3,140395455,87.745,137676600
20230237053,인천도시철도1호선 검단연장선 103정거장 소방전기공사,1287401000,3,,,
20230237094,인천도시철도1호선 검단연장선 103정거장 전기공사,5419098000,3,,,
20230237208,인천도시철도1호선 검단연장선 102정거장 소방전기공사,1252309000,3,,,
20230237504,인천도시철도1호선 검단연장선 102정거장 전기공사,5746270000,3,,,
20230237562,인천도시철도1호선 검단연장선 1공구 송변전공사,4375019000,3,,,
20230237643,영산강 강변도로 개설공사(2-2단계) 2공구,53323370000,3,,,
20230237908,교수학습지원관 본관 이전 및 개수 공사,371746000,2,,,
20230238167,(가칭)온의유치원 신축 전기공사,704851000,3,,,
20230238737,청도지구 외 3개소 하수관로 정비사업 전기공사,81950000,3,,,
20230238779,김제 공공하수처리시설 지능화시스템 구축(탈수기동 전기공사),42570000,3,,,
20230238915,강원도농업기술원 감자연구소 석면 건축자재 해체·철거 및 설비공사(건축),66656000,3,,,
20230238940,강원도농업기술원 감자연구소 석면 건축자재 해체·철거 및 설비 공사(석면철거),39615000,3,,,
20230239155,2023년 교통시설물 유지보수공사(연간단가),235976000,3,,,
20230239300,(가칭)온의유치원 신축 통신공사,313355000,3,,,
20230239450,금지면 행정복지센터 리모델링 건축공사 전자입찰 공고,248672000,3,,,
20230239588,귀미1리 취약지구생활여건개조사업 건축토목조경공사,1151990000,2,,,
20230239994,정자리 교량 재설치사업,91610000,3,,,
20230239995,국유재산(건물) 해체공사 소액수의 견적 제출,70841430,2,64401300,87.745,62566000
20230240182,국토녹화 50주년 기념관 건립 공사(전기),842466000,2,,,
20230240326,유아교육원 진주체험분원 실내체험실 및 실외체험장 환경개선공사 수의견적 제출 안내 공고,63371000,3,,,
20230240404,예산상설시장 화장실 리모델링 공사,64929000,3,,,
20230240504,2023 삽교 가리삽교리 기계화경작로 확포장사업,60210000,3,,,
20230240523,2023 오가 원천리 배수로 정비공사,53500000,3,,,
20230240593,당진농공단지 사면 정비공사 소액수의계약 견적제출 공고,33401000,3,,,
20230240651,석문국가산업단지 차선도색공사 소액수의계약 제출 공고,71700000,3,,,
