bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20241021309,화홍초 과학실 현대화 및 화변기 교체 공사,73082000,3,66438182,87.745,64041750
20241132758,원광보건고등학교 고교학점제 공간조성 건축공사,1033189000,3,939262728,87.745,929345990
20241133930,용동중학교 샌드위치패널 개선공사,180026000,3,163660000,87.745,158871730
20241134405,병곡초등학교 급식소 환기시설 개선 기계설비공사 수의견적 안내 공고,38209000,3,,,
20241142042,상주시 가축분뇨공공처리시설 설치사업,13921695000,3,,,
20241143858,명신여자고등학교 장애인 편의시설(승강기) 설치 공사,264341000,3,240310000,87.745,234261200
20241200538,한국공학대학교 학생자치회 공간 환경 개선 건축공사,115500000,2,,,
20241203244,배재고등학교 교실 출입문 교체 공사,96750000,2,,,
20241206066,수출용신형연구로 154kV 지중송전선로 전기공사(예비선로),1243178000,2,,,
20241206151,남양주왕숙 기업이전단지 부지조성공사,36126723000,3,,,
20241208602,북포초 미래교실 구축 및 본관 1층 복도 바닥교체 공사 수의계약 견적제출 공고,116581000,3,105982727,87.745,101758987
20241208865,살레시오여중 AI팩토리(미래교실) 구축 공사,72327000,3,65751819,87.745,62593432
20241209133,천안처리구역 개발해제지역 하수관로 정비공사,19678326000,3,,,
20241210804,이리초 그린스마트스쿨 본관동 증개축 공사,5046612000,3,,,
20241211703,대광초등학교 늘봄교실(3실) 및 교무실(1실) 리모델링 공사 소액수의 견적 제출 공고,156090000,2,,,
20241212140,낙동강생태공원 물억새 탐방로 조성사업,121130000,3,,,
20241213029,포산고등학교 고교학점제 학교공간조성사업 건축공사,529881000,3,,,
20241213227,2025년 소방용수시설 유지보수공사 연간 단가계약,85440000,3,77672727,87.745,75285603
20241213311,00실험동 시설물 보강 소방공사,72600000,2,,,
20241213370,(가칭)충청북도교육문학관 조성공사(계속비공사),6874572000,3,,,
20241213514,치학1호관 천장 보수공사,224857000,2,,,
20241213566,치학1호관 석면철거공사,143063000,2,,,
20241213823,표선고 기숙사 증축공사,7189260000,3,,,
