bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20210713476,궁내초 장애인승강기 증축공사,158730000,3,144300000,87.745,139675000
20210725747,영천고등학교 고가수조 개체공사 소액수의 견적제출 안내공고,20427000,3,18570000,87.745,18027100
20210728114,길상지구 배수개선사업 토목공사,6481482000,2,,,
20210806161,영인중학교 개방형 다목적체육관 증축공사(아산학생수영장),6069778000,3,,,
20210806616,영인중학교 개방형 다목적체육관 증축 정보통신공사(아산학생수영장),144128000,3,,,
20210807700,지석2지구 국가관리방조제 개보수사업 토목공사(긴급),8424752000,2,,,
20210807804,익산시 신청사 건립 건축(토목)공사,37544448000,3,,,
20210807816,서라벌중학교 운동장 스탠드 개선공사 입찰 공고,77150000,2,70136363,87.745,68191626
20210808799,청주교육대학교 교육문화관 공간혁신사업 기계공사,32483000,2,29530000,87.745,28581700
20210808810,청주교육대학교 교육문화관 공간혁신사업 소방공사,15048000,2,13680000,87.745,13294000
20210808862,신안경찰서 청사 신축 [건축공사],11481576000,2,10204597255,0,9435617000
20210810248,한국폴리텍대학 부산캠퍼스 학생회관 증축공사(건축),4069411000,2,,,
20210810502,2018년 친환경양식어업육성사업 건축공사,7963576000,3,,,
20210812121,"김포제조융합혁신센터 건립공사(건축,토목,조경,기계)",10955597000,3,,,
20210812697,(가칭)글로벌외국어교육(동부) 및 (가칭)미래교육센터(상상&창의공장)설립공사,5163117000,3,,,
20210812730,남한산성 역사문화관 건립 건축공사,11099836000,3,10090760000,79.995,9024929000
20210812815,"구리시 청소년 문화의 집 건립(신축) 건설공사(건축,토목,조경,기계)",5400149000,3,,,
20210813383,전라남도 동부권 통합청사 건립공사 건축,16793054000,3,,,
20210813529,어의관 리모델링 건축공사(대수선),10325308000,2,,,
20210813985,공단~용산가압장간 비상원수관로 설치공사,2785750000,3,,,
20210814000,"항암주사조제실 이전구축공사(건축, 기계설비)",582859000,2,,,
20210815099,마산 농어촌마을 하수도정비사업(총괄 및 1차),1898772000,3,,,
20210815120,동두천시 행복드림센터(시민수영장) 건립공사,13838648000,3,,,
20210815151,오류동 농어촌마을 하수도정비사업(총괄 및 1차),2665421000,3,,,
20210815257,군내~내촌 국지도 건설공사,71458987000,3,,,
20210815337,보정고 옥상 방수공사 소액수의 견적 제출 안내,30030000,3,27300000,87.745,26449000
20210816463,학생복합문화공간 조성 기계설비공사,458147000,2,,,
20210816623,2021년 서울여성플라자 보일러 세관 및 부대설비공사,11199377,3,10181252,87.745,9761968
20210816803,"상평산단 혁신지원센터 및 복합문화센터 건립공사(건축)(총괄,1차분)",8113972000,3,,,
20210816839,한국가스안전공사 수소 가스안전 체험교육관 건립공사(전기),522001000,2,,,
20210816851,한국가스안전공사 수소 가스안전 체험교육관 건립공사(통신),274641000,2,,,
20210816899,한국가스안전공사 수소 가스안전 체험교육관 건립공사(소방),103493000,2,,,
20210816958,"의령-합천 국도건설공사 전기공사, 1차",692822000,2,,,
20210817169,2021년 염백1지구 다목적농촌용수개발사업 전기공사,628955000,2,,,
20210817416,세라믹섬유융복합센터 복합재동3층 증축공사(통신),113331000,2,,,
20210817467,세라믹섬유융복합센터 복합재동3층 증축공사(전기),211820000,2,,,
20210817856,국회부산도서관 서고용 승강기 건축마감공사,122738000,2,,,
20210818470,한국가스안전공사 수소 가스안전 체험교육관 건립공사(건축),4386990000,2,,,
20210818778,인천 서구 거첨도~약암리간 도로개설공사,18745796000,3,,,
20210818808,단밀용곡2 자연재해위험개선지구정비공사,6950348000,3,,,
20210818841,"국가고용정보화개발센터 구축사업 건축(건축,기계,토목,조경) 공사",9559498000,2,,,
20210818976,불교문화재 연구시설 건립(소방),1166507000,2,,,
20210819520,횡성군 폐기물 매립시설 2단계 증설사업 시설공사,3798980000,3,,,
20210820175,서귀포대신중 급식실 및 교실 증축공사(계속비),4221605000,3,,,
20210820420,태평종합사회복지관 건립공사,12244719000,3,,,
20210820425,경남자영고등학교 영농창업 인큐베이팅시설 구축공사,329859000,3,,,
20210820579,무안군 보건소 이전신축 공사,14163267000,3,,,
20210820590,세라믹섬유융복합센터 복합재동3층 증축공사(건축),759144000,2,,,
20210821134,원화~효산(1공구) 지방도 확포장공사,12139578000,3,,,
20210821142,여수 안전체험교육장 건립사업(건축공사),7440975000,2,,,
20210821426,동탄9동 행정복지센터 건립공사(건축),10832417000,3,,,
20210821526,과수화상병 간이격리시설 구축,539488000,2,,,
20210821635,서울대현초등학교 꿈을 담은 놀이터 조성공사 재공고,145541000,3,,,
20210821825,춘천시립복지원 및 시립치매전담요양원 건립 공사(소방),1011464000,3,,,
20210821849,IBK 하남데이터센터 신축 건축공사,134191004000,2,,,
20210822033,정지 자연재해위험개선지구 정비사업,8161697000,3,,,
20210822116,동물생명과학대학2호관 외 2개동 외벽마감재 보강공사,612796000,2,,,
20210822322,약학대학 외 1개동 외벽마감재 보강공사,201866000,2,,,
20210822374,환동해산업연구원 제2청사 건립사업 건축공사,1165232000,3,,,
20210822499,환동해산업연구원 제2청사 건립사업 통신공사,89863000,3,,,
20210822650,인천하정초 교실 및 급식소 증축공사(계속비),5429284000,3,,,
20210822660,화성 독립운동 역사문화공원 조성 및 기념관 건립공사(건축),16814383000,3,,,
20210822745,국채보상운동 기념도서관 조성 정보통신공사,755260000,3,,,
20210822810,환동해산업연구원 제2청사 건립사업 소방공사,29409000,3,,,
20210822843,환동해산엽연구원 제2청사건립사업 전기공사,102173000,3,,,
20210822994,2021년 새솔동 양버들 지주목 정비,50000000,3,,,
20210823204,동구종합사회복지관 외벽 및 옥상 개보수 사업,322392000,3,,,
20210823446,어류사육동 증개축 및 부대공사(건축ㆍ기계),2026075000,2,,,
20210823467,(가칭)글로벌외국어교육 및 (가칭)미래교육센터 설립 기계설비공사,573326000,3,,,
20210823529,군산항 7부두 임항창고 신축공사(건축)(1차),14238989000,2,,,
20210823590,농업기술센터(2단계)건립공사(통신),200203000,3,,,
20210823596,농업기술센터(2단계)건립공사(전기),581032000,3,,,
20210823674,나우리인성관 환경개선공사,230687000,2,,,
20210823865,본관동 소방설비(스프링클러등) 설치공사(건축),1774960000,2,1613600000,86.745,1560230080
20210823877,본관동 소방설비(스프링클러등) 설치공사(소방설비),2568730000,2,,,
20210823945,태안군 학교급식지원센터 증축공사(소방),37575000,3,,,
20210823995,태안군 학교급식지원센터 증축공사(통신),51590000,3,,,
20210824402,"국립춘천병원 격리병실 확충 공사(건축,기계)",507529000,2,454178182,0,445538430
20210824466,경양초등학교 이전 재배치공사,10971051000,3,,,
20210824539,청사시설현대화 소방공사,951423000,2,,,
20210824598,가산초 교사동 후면 포장 및 담장 설치 공사,180840000,3,,,
20210824656,에스컬레이터 스텝체인 교체공사 수의견적제출 안내공고,90291000,3,,,
20210824695,자전거도로 사고위험지역 안전개선사업,641132000,3,,,
20210824754,보호수 외과수술 및 유지관리사업(2차),44600000,3,,,
20210824809,중산119안전센터 심신안정실 설치공사 수의계약 견적제출 안내공고,27489000,3,,,
20210824838,청사시설현대화공사(건축토목조경),6964782000,2,,,
20210824881,목포교도소 수용동 증축 전기공사,385395000,2,,,
20210824966,무창1리 취약지역생활여건개조사업 통신공사,62142000,2,,,
20210824993,경양초등학교 이전 재배치 전기공사,1778139000,3,,,
