bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20210324791,부양초등학교 보차도 분리 통행로 설치 공사,49500000,3,45000000,87.745,42923341
20210445320,대술신양지구 다목적농촌용수개발사업 토목공사,16114644000,2,,,
20210445630,국도5호선 신림-판부1 도로건설공사,33324426000,2,,,
20210446138,가칭)덕은1초 신축공사,17370706000,3,,,
20210502779,포항 영일만항 해경부두 축조공사,36784657000,2,,,
20210503833,송도 11-1공구 기반시설 건설공사(1-1구역),111435725000,3,,,
20210506470,전남대학교병원 스프링클러설비 설치 소방공사,6094810000,2,,,
20210507143,물금2고등학교 교사 신축공사,19421545000,3,,,
20210508554,국도7호선 송천1RAMP-B교 등 2개교 시설물 보수공사,480539000,2,,,
20210509443,사우9 자주식 공영주차장 조성 공사(건축),5010280000,3,,,
20210511688,한국선진학교 교사동 노후 냉난방기(GHP) 교체공사중 건축공사,64515000,2,,,
20210512330,울산신항 남방파제(1-1공구) 보강공사,94062631000,2,,,
20210512809,파인트리홈 방수공사,65315000,3,59377273,87.745,
20210513422,신음근린공원 조성사업,14650645000,3,,,
20210513733,세마고등학교 에듀테크 미래교실 조성공사 소액수의 견적 제출 공고,93676000,3,85160000,87.745,82691000
20210514535,가축유전자원센터 부숙퇴비사 신축 공사,482627000,2,,,
20210514664,2021년 목포신항 자동차부두 보수 및 기타공사,617141000,2,,,
20210515020,구 도서관 대수선공사(건축),4372662000,2,,,
20210515426,충주대원고 본관동 내진보강공사 수의계약 안내 공고,164758000,3,149780000,87.745,146468830
20210515616,"대체복무 생활관 시설개선공사(건축,기계)",820896000,2,,,
20210515804,고대2지구 수리시설개보수사업 토목공사,5929359000,2,,,
20210516667,세풍산단 내부간선도로 개설사업,13830299000,3,,,
20210516928,대체복무 생활관 시설개선공사(통신),153626000,2,,,
20210516937,대체복무 생활관 시설개선공사(전기),156531000,2,,,
20210517360,미래학습관 신축공사,10337467000,2,,,
20210517679,공주대학교 천안캠퍼스 노후 변전실 용량증설 및 보수공사,406567000,2,,,
20210518206,미래학습관 신축 통신공사,992218000,2,,,
20210518216,미래학습관 신축 전기공사,1985081000,2,,,
20210518233,미래학습관 신축 소방공사,1199486000,2,,,
