bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
R25BK01047233,2025년도 충의중 교과동  내부 도장공사 소액수의 견적제출 공고,119521000,3,108655455,89.745,107437245
R25BK01050996,양구군 오미리들 자연재해위험개선지구 정비사업,13754637000,3,,,
R25BK01060790,"국지도58호선(송정IC~문동)건설 전기공사(총괄, 1차분)",23382630000,3,,,
R25BK01068991,이천선수촌 (구)생활관 리모델링 공사,1080000000,2,981818182,87.745,953777100
R25BK01070095,동현지구 스마트 창조도시 조성사업,19380590000,3,,,
R25BK01070810,신법~동산간 도로건설공사,24926198000,3,,,
R25BK01079684,궁소 저수지 재해복구공사,26780000,3,24345455,89.745,24123000
R25BK01079778,길골 저수지 재해복구공사,26780000,3,24345455,89.745,23905917
R25BK01079791,매곡 소류지 재해복구공사,30800000,3,28000000,89.745,27950544
R25BK01079797,은골 저수지 재해복구공사,25700000,3,23363636,89.745,23043800
R25BK01079800,장박 소류지 재해복구공사,26782000,3,24347273,89.745,24218420
R25BK01079805,차황 산 더무재 소류지 재해복구공사,29280000,3,26618182,89.745,26638800
R25BK01081176,장실 소하천(차황면 장위리) 재해복구공사,48620000,3,44200000,89.745,44313137
R25BK01081436,삼거 소하천(차황면 장박리) 재해복구공사,90090000,3,81900000,89.745,81562900
R25BK01081460,평지들 소하천(차황면 신기리) 재해복구공사,49170000,3,44700000,89.745,44524600
R25BK01081557,변석골 소하천(차황면 상중리) 재해복구공사,29480000,3,26800000,89.745,26475000
R25BK01081566,금호 소하천(차황면 실매리) 재해복구공사,55220000,3,50200000,89.745,50623400
R25BK01081582,뭇골 소하천(차황면 양곡리) 재해복구공사,117040000,3,106400000,89.745,105238140
R25BK01084710,그랜드호텔 및 마운틴콘도 환경개선 건축공사,120211305000,2,,,
R25BK01087057,성산포항 진입도로 확장공사,39875911000,3,,,
R25BK01087250,국립목포병원 내성결핵전문치료센터 건립공사(건축),19540999000,2,18050570000,,17050699988
R25BK01092633,해강안 일주도로(중로3-8호선) 도로개설공사,12733177000,3,,,
R25BK01095208,김해 진례2지구 하천재해예방사업,22631654000,3,,,
R25BK01095561,신내4 공공주택지구 조성 및 건설공사,344432757000,3,,,
R25BK01096414,공항동 문화체육센터 생활SOC 복합화 사업(전기),1345565000,3,1223240910,88.745,1193831927
R25BK01097762,수도권매립지 제2매립장 최종복토공사,46174550000,2,,,
R25BK01098034,노온정수장 고도정수처리시설 설치공사 ,39500916000,3,,,
R25BK01098362,서대문경찰서 신축공사(건축),39895504000,2,,,
R25BK01099671,국도31호선 인제 상남-기린 도로건설공사,133825115000,2,,,
R25BK01100417,서산 수석지구 도시개발사업 조성공사,42515845000,3,,,
R25BK01100660,육아종합지원센터 등 건립공사(건축),20580160000,3,,,
R25BK01101415,원당 하수관로 정비공사,32408796000,3,,,
