bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20230545830,해운대여자고등학교 운동장정비 공사,64567000,3,58697273,87.745,56334670
20230546354,[먹거리 특화골목조성 안내 사인물 등 제작 및 설치] 수의견적제출안내,133468000,3,121334545,87.745,117956000
20230601656,한국농어촌공사 목포무안신안지사 사옥 신축 토목·건축·기계·조경공사,4346784000,2,3951621818,86.745,3983142830
20230604480,진주교대 대강당 및 체육관 장애인승강기 설치공사,395340000,2,359400000,87.745,348338175
20230604573,삼가 풍수해생활권 종합정비사업,16511574000,3,15365454546,0,13418720400
20230605376,"안성시 공도시민청 건립공사(건축,토목,조경,기계)",18012090000,3,,,
20230607536,"광주교육대학교 미래교육혁신관 신축공사(건축,토목,조경,기계)",6907831000,2,,,
20230608481,합천 풍수해생활권 종합정비사업,14960728000,3,13295454545,0,12198880000
20230610860,"안양 관양고 도시개발사업 지하주차장 등 건립공사(건축,토목,기계,조경)",8161505350,3,,,
20230613848,사천시 동서금랑 생활SOC 복합화사업(건축)(총괄분),3353790000,3,3048900000,86.745,2902985620
20230614162,소래중 그린스마트 미래학교 개축 및 공간재구조화 공사,5547147000,3,,,
20230617252,화접초 외부환경개선공사 수의계약 견적서 제출 안내 공고,83598900,3,75999000,87.745,73766250
20230617990,"동림 새고개 도시계획도로(소로2-45, 2-51호선) 개설공사",172720000,3,157018182,87.745,152200000
20230620107,군북고등학교 본관동 엘리베이터실 외벽 드라이비트 해소 건축공사,87879000,3,79890000,87.745,76748094
20230622694,여수중앙초등학교 도서관 환경개선공사,111935000,3,101759091,87.745,98891820
20230625004,[산림문화팀] 한국정원문화원 건립공사(건설),6632714000,2,,,
20230625111,삼현여자고등학교 천장교체 및 창고증축 공사 입찰 공고,351516000,3,319560000,87.745,308024870
20230625370,삼현여자고등학교 천장교체 및 창고개축 전기공사 입찰 공고(긴급),220583000,3,200530000,87.745,195440500
20230625490,삼현여자고등학교 주차장 아스콘 포장 공사 수의계약 안내 공고,47025000,3,42750000,87.745,41272950
20230625742,전주생명과학고 스마트팜 재배실습동 기계설비공사,138161000,3,125600910,87.745,121451836
20230626204,(가칭)부천 옥길 중·고 통합운영학교 신축공사,21644193000,3,,,
20230626265,"경기도 빈집활용 시범사업 동두천 아동돌봄센터 건립공사(건축, 기계)",3367539265,3,,,
20230626895,대구지묘초 공간혁신사업(초등미래교실) 실내건축공사 입찰 공고(긴급),133496000,3,121360000,87.745,117499000
20230626916,"법학전문대학원 1호관 개축공사(건축, 토목, 조경)",12016015000,2,,,
20230627425,"구리시 차집관로 정비사업(토목, 기계)",16584420000,3,,,
20230627534,국도7호선 조산삼거리+0.584~조산삼거리+0.892 등 3개소 포장도 정비공사,326976000,2,,,
20230628016,삼성초 운동장스탠드 데크 설치 공사 수의계약 안내 공고,88220000,3,80200000,87.745,76721000
20230628380,관음중학교 농구장 조성 공사 수의견적제출 안내 공고,83376000,3,75796364,87.745,72885600
20230628471,가마초 급식실 및 다목적체육관 증축공사(계속비),4001202000,3,,,
20230628678,산청군 보조지하수측정망 착정 공사,64725000,2,,,
20230628749,지세포중학교 그린스마트 미래학교 본관동 리모델링 공사,1274874000,3,,,
20230629282,원주의과대학 진리관 출입문 교체공사,55000000,3,,,
20230630845,염동초 체육관 및 급식시설 증축공사,4162035000,3,,,
20230631045,강원도립대학교 캠퍼스 공원화 공사 수의 견적제출 안내,124045000,3,112768182,87.745,109914740
20230632440,빛가람혁신도시 생활SOC복합센터 건립공사,9428806000,3,,,
20230632780,(가칭) 망포2중 신축공사(장기계속),17091534000,3,,,
20230632851,하전권역 어촌 유휴시설 맞춤형 귀어스테이 조성사업 건축공사 입찰안내,1178765000,3,,,
20230633115,경남고등학교 그린스마트미래학교 리모델링공사,5533791000,3,,,
20230633285,수정청소년수련관 증축 및 리모델링 공사,16681647000,3,,,
20230633496,경북작은자의 집 개보수 공사(건축공사),191367000,3,,,
20230633818,(가칭)매교초 교사 신축공사,18981500000,3,,,
20230634533,부산지역대학 화장실 개선공사,1022552000,2,,,
20230634666,서울녹천초등학교 체육관 안전시설 개선 및 행정실 새단장 공사,200343000,3,,,
20230634727,(긴급)승강기 설치 건축 공사(긴급공공) (정정공공),347846413,2,316224012,87.745,305052407
20230635368,어미지구 배수개선사업 토목건축기계공사,5071499000,2,,,
20230635472,충남권역재활병원 건립사업 신축공사(건축),23283379000,3,,,
20230635831,"경기창작센터 생활문화센터 조성 공사(건축, 기계)",2511307000,3,,,
20230635867,삼은지구 수리시설개보수사업 토목·기계·건축공사,3223169000,2,,,
20230636540,양운중학교 다목적강당 및 펜싱연습장 증축공사,5485652000,3,,,
20230636616,2023년 양정청소년수련관 기능보강 건축공사,158710000,3,144281819,87.745,140079910
20230637120,차세대 천연물 조직배양 세포주은행 건립공사(스마트온실)건축_건축,466175000,3,,,
20230637320,청목초등학교 인방 개선공사 수의계약 견적 제출,191721000,3,,,
20230637561,대촌중 외벽 보수공사 제한입찰 공고,323367000,3,,,
20230637583,주월중 등 2교(전남중) 외벽 교체 및 기타 시설공사 제한입찰 공고,231804000,3,,,
20230637719,증산중학교 교사 신축공사,17361732000,3,,,
20230638553,2023학년도 천안봉서중학교 지능형교실외 3건 환경개선 공사,194415000,3,176740909,87.745,169882179
20230638563,서현초 교실바닥 교체공사,180906000,3,,,
20230638693,신탄진초 노후운동장 개선 및 기타공사,406400000,3,,,
20230638700,설온중 교사동 및 다목적실 화장실보수 기계설비공사,142856000,3,129869091,87.745,125679000
20230638704,영랑초 교사동 화장실보수 기계설비공사,110851000,3,100773637,87.745,97426220
