bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
R25BK00946643,경부선 명학역 증축공사(총체 및 1차),12907157000,2.0,,,
R25BK00964314,국도7호선~명곡교차로간 도시계획도로(대3-10호선) 개설공사(총괄),15088120000,3.0,,,
R25BK00975195,하수도정비 중점관리지역(수민배수구역) 정비사업,17568155000,3.0,,,
R25BK00991727,궁평항 유지준설공사,9623595000,2.0,,,
R25BK00996424,(장기계속)서울불광초 그린스마트 미래학교 증개축공사,22104079000,3.0,,,
R25BK00999326,장기지구 대구획 경지정리사업 토목공사,3472796000,2.0,,,
R25BK01002342,부산항 북항 1단계 재개발사업 방파제 축조공사,13093603600,2.0,,,
R25BK01004848,"대병지구 농어촌생활용수 개발사업(토목, 기계)",12466750000,3.0,,,
R25BK01005145,감축설비-2차-43-종근당바이오-안산공장-냉각수 펌프 물품 구매 및 설치공사,191092000,2.0,,,
R25BK01005159,감축설비-2차-43-종근당바이오-안산공장-냉각수 펌프 인버터 구매 및 전기공사,130196000,2.0,,,
R25BK01005167,감축설비-2차-43-종근당바이오-안산공장-냉각수 펌프 모니터링 시스템 공사,49500000,2.0,,,
R25BK01005181,감축설비-2차-45-종근당바이오-안산공장-터보냉동기 설치 공사,127160000,2.0,,,
R25BK01005185,감축설비-2차-45-종근당바이오-안산공장-터보냉동기 전기 공사,62150000,2.0,,,
R25BK01005192,감축설비-2차-46-종근당바이오-안산공장-인버터 전기 공사,75702000,2.0,,,
R25BK01005198,감축설비-2차-46-종근당바이오-안산공장-인버터 모니터링 시스템 공사,188650000,2.0,,,
R25BK01005959,너른골 자연휴양림(힐링타운) 조성사업 건설공사,26699345000,3.0,,,
R25BK01007345,2025년 노후가로등 교체공사,197240000,3.0,179309091,89.745,178171000
R25BK01008774,평택당진항 진입도로(신평~내항) 건설공사,96793914000,2.0,,,
R25BK01009086,동물대체 시험시설 구축사업 소방공사,1005914000,2.0,,,
R25BK01009206,의곡초등학교 외부환경개선공사 견적제출 안내 공고,48598000,3.0,44180000,89.745,44141090
R25BK01009244,관고동 공영주차장 조성사업(건축공사) ,7215152000,3.0,,,
R25BK01009517,"경기창작캠퍼스 창작기회공간 조성 공사(건축, 기계) ",2051290000,3.0,,,
R25BK01010372,서울 태릉 관리동 신축공사 건립공사,1564548000,2.0,,,
R25BK01012498,"2025년 군산시 양식어장, 마을어장 사업 자연석 시설",496692000,3.0,,,
R25BK01012625,태봉리 인공습지 비점오염저감사업,3536093000,3.0,,,
R25BK01013260,국지도58호선 가덕대교~송정IC 고가도로 건설공사,105290333000,3.0,97984411819,,100761748573
R25BK01013830,별내노인복지관 건립사업 건축공사,13214430000,3.0,,,
R25BK01013875,평림 대평 하수관로 설치사업,6698345000,3.0,,,
R25BK01015676,국도29호선 담양 보촌대교 등 3개소 내진보강공사 ,1534245000,2.0,,,
R25BK01015702,부산광역시교육청학생인성교육원 체험실 증축 및 리모델링공사(계속비),11424552000,3.0,,,
R25BK01015819,포천초 공간재구조화 개축 및 리모델링공사,10067522000,3.0,,,
R25BK01016352,2025년 국립유명산자연휴양림 산림복합체험센터 및 산림문화휴양관 개선공사(건축),460999000,2.0,,,
