bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20210204408,사송1초등학교 교사 신축공사,19199453000,3,,,
20210206838,보령신항 준설토투기장(항만부지) 축조공사,69275201000,3,,,
20210207340,강원대학교사범대학부설고등학교 직장어린이집과 주차장 증축공사(통신),193017000,2,,,
20210208438,본사 협력회사 작업동 신축공사,16810881000,2,,,
20210208704,세종테크노파크 건립공사,13334751000,3,,,
20210210351,산청~금서간 도로확포장공사,14058139000,3,,,
20210211113,세종테크노파크 건립공사(소방),1426361000,3,,,
20210211306,집현중학교 신축공사,10975027000,3,,,
20210212680,충청남도교육청진로융합교육원 신축공사,18952538000,3,,,
20210213025,익산시관내 국도대체우회도로(서수-평장2) 건설공사,81045053000,2,74858490000,0,62798974000
20210213735,동충주산업단지 공공폐수처리시설 설치사업,10352213000,3,,,
20210213773,익산시관내 국도대체우회도로(서수-평장1) 건설공사,112289702000,2,103718243636,0,87477463000
20210214134,전주천 지방하천 정비사업,11749718000,3,,,
20210214353,옥회천 지방하천 정비공사,60785710000,3,,,
20210215410,진전중학교 다목적강당 증축공사,2026683000,3,,,
20210215758,욕지항 다기능어항 조성공사,35961536000,2,,,
20210217559,완도항 중앙방파제 축조공사,31264449000,3,,,
20210217711,시청사 모두의 광장 정비공사,1535949000,3,,,
20210218056,성주 공공하수처리시설 설치사업,3614780000,3,,,
20210218351,침출수 처리장 기계설비 유지보수 공사(단가계약),539000000,2,500000000,87.745,480815971
20210219128,광주 실내수영장 및 물놀이시설 건립공사,14181605000,3,,,
20210219528,(가칭)지식1초 신축공사,17440522000,3,,,
20210219787,승강기 산업복합관 기숙사 및 시험타워 건축 공사,17291091000,2,,,
20210221731,경남 사회적경제 혁신타운 조성 리모델링 및 증축공사,12694838000,3,,,
20210222856,동구릉 역사경관림 내 수종갱신지역 간벌사업,275699000,2,,,
20210223882,후평분구 노후하수관로 정비사업,8805546000,3,,,
20210224128,세종테크노파크 건립공사(전기),1802236000,3,,,
20210224162,세종테크노파크 건립공사(통신),941759000,3,,,
20210224880,본관 통합물류부 재배치공사(설비),1170588235,2,,,
20210224950,본관 통합물류부 재배치공사(건축),1524509804,2,,,
20210225808,동해수산연구소 후생동 건축공사,572484000,2,632684545,87.745,522696880
20210226139,국립생태원 직장어린이집 건립공사(건축),1466759000,2,,,
20210226246,1호선 카테나리 전차선로 구분장치(FRP섹션) 교체공사,74063000,3,,,
20210226365,동탄2 실내배드민턴장 건립공사(건축),6906900000,3,,,
20210226685,서진여고 생활체육과 실습실 구축공사(건축) 수의계약 안내공고,152064000,3,,,
20210226690,서진여고 생활체육과 실습실 구축공사(전기) 수의견적 안내공고,24321000,3,,,
20210227033,청북2배수지 증설공사,6071938000,3,,,
20210227160,무주 무주-설천 도로확장공사,111681568000,2,,,
20210227232,2021년 녹지대 제초 및 관목 수형조절(동탄일반산업단지),86400000,3,78545455,87.745,75886000
20210227351,2021년 녹지대 제초 및 관목 수형조절(동탄1지구 시범단지),86400000,3,78545455,87.745,75336000
20210227373,진도수협 현대아파트 철거공사,203324000,3,,,
20210227415,2021년 녹지대 제초 및 관목 수형조절(동탄2지구 1구역),90000000,3,81818182,87.745,79287409
20210227652,2021년 녹지대 제초 및 관목 수형조절(동탄2지구 2구역),90000000,3,81818182,87.745,79822275
20210227741,적금적치장 반출교량(구남한강교) 보강공사,3261574000,3,,,
20210227842,월곶도시계획도로(대로3-1호선) 확포장공사,7619201000,3,,,
20210227900,강원대학교사범대학부설고등학교 직장어린이집과 주차장 증축공사(전기),655282000,2,,,
20210228100,문흥1동 행정복지센터 커뮤니티 공간조성사업,278998000,3,,,
20210228722,유용아열대미생물자원산업화지원센터 건축 공사(건축),4117583000,3,3868634546,0,3587335950
20210228783,세종시 조치원일반산단 공공폐수처리시설 전기공사,803061000,3,,,
20210228840,기후변화대응 채소육종 및 기능성 연구온실 신축,2419606000,2,,,
20210228888,한우연구소 한우계통조성 통합축사 신축공사(전기),240265000,2,,,
20210228895,한산지구 배수개선사업 전기공사,342190000,2,,,
20210229126,덕수궁 전기실 수변전설비 개선사업,191420000,2,,,
20210229406,강원대학교사범대학부설고등학교 직장어린이집과 주차장 증축공사(건축 외 4개 공종),8609501000,2,,,
20210229526,강원대학교사범대학부설고등학교 직장어린이집과 주차장 증축공사(소방),901842000,2,,,
20210229610,2021년 공원 내 잔디관리공사(동탄1신도시 2권역),230000000,3,209090909,87.745,200843885
20210230444,동해묵호항 노후항만시설 개선사업 전기공사,1492684000,2,,,
20210230462,"국도46호선 의암터널(신,구) 전기시설 보수공사",862712000,2,,,
20210230472,강원국제교육원 증축공사,1234332000,3,,,
20210230503,첨단디지털온실 부지 수목(뽕나무) 이식 사업,169774000,2,,,
20210230664,노원구의회 상임위원실 리모델링 공사,132440000,3,,,
20210230832,동문고등학교 옥상 방수공사,121691000,3,,,
20210231083,2021년 동두천시 도로 및 배수시설 정비 단가계약공사,41289250,3,,,
20210231148,진죽저수지 준설사업,143352000,2,,,
20210231280,진례 신안전수지 환경정비공사,181500000,3,,,
20210231289,입곡군립공원 탐방로 경관조명 설치사업,27599000,3,,,
20210231390,구청사 방화셔터 교체공사,89914000,3,,,
20210231422,2021년 풍수해 위험수목 정비공사 수의견적 제출안내,50000000,3,,,
20210231681,"영덕소방서 본서 환경개선공사(건축,기계)",47338000,3,,,
20210231711,청계 구로2리 관동마을 개거설치공사,33200000,3,,,
20210231731,청계 도대리 도대마을 개거설치공사,25380000,3,,,
20210231749,청계 월선2리 중화동마을 개거설치공사,22490000,3,,,
20210231773,청계 남성3리 상석촌마을 개거설치공사,37200000,3,,,
20210231790,청계 상마3리 상마정마을 용수로 정비공사,31930000,3,,,
20210231821,청계 남안2리 남안동마을 농로포장공사,24360000,3,,,
20210231832,청계 강정1리 원강정마을 개거설치공사,30060000,3,,,
20210231848,청계 서호리 창포지구 용수로설치공사,34910000,3,,,
20210231908,화성우체국 건립 기계설비공사,3887590000,2,,,
20210231958,추자면 직원관사 리모델링 공사,91720000,3,83381818,87.745,81041000
20210232003,소액수의 견적서 제출 안내(도안처리분구 하수관로 정비사업 전기공사),47800000,3,,,
20210232132,학생회관 리모델링 및 증축공사 전기공사,1179758000,2,,,
20210232232,진산보건지소 그린리모델링 공사(건축),183536000,3,,,
