bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20210611341,순천대석초등학교 미래형 SW교실 공간구축 리모델링 공사 소액수의(견적입찰) 공고,42821000,3,38928182,87.745,37182670
20210625084,제주본부 신사옥 건립 건축공사,13805452000,2,,,
20210626369,인천서운초등학교 소방시설공사(지하 엔진펌프 신설) 수의계약 안내공고,28447000,3,25869377,87.745,25065800
20210627532,(가칭)신남2초 교사 신축공사,15633628000,3,,,
20210641126,"영천시청 동별관 증축공사(건축)(총괄, 1차)",6757557000,3,,,
20210642036,대곶문화복지센터 건립공사(건축),9090188000,3,,,
20210700286,목포신항 예부선부두 건설공사(전기),1170510000,2,,,
20210700307,홍산옥산 농촌지방상수도 확충사업 시설공사,21578753000,3,,,
20210701360,온산읍 종합 행정복지타운 건립공사(건축),23107882000,3,,,
20210701882,전력거래소 제주본부 신사옥 건립 통신공사,1269295000,2,,,
20210702075,국립아시아문화전당 LED조명 교체 공사,142521000,2,,,
20210702128,홍성군 홍성공공하수처리시설 수배전반 교체사업 전기공사,98122000,3,,,
20210702569,태안읍(산후리) 상수도 배수관로 확충공사,27657000,3,,,
20210702607,건강보험심사평가원 의정부지원 사옥 건립공사(건축),7582216000,2,,,
20210703306,원주세브란스기독병원 쥬디기념관 11층 특실병동 리모델링공사(건축),370000000,3,,,
20210703325,원주세브란스기독병원 쥬디기념관 11층 특실병동 리모델링공사(설비),57000000,3,,,
20210703892,법무연수원 진천본원 생활관 바닥난방공사,2000005000,2,,,
20210703989,대불자유무역지역 CCTV 선로 구축 공사,446064000,2,,,
20210704066,남성천 수해상습지 정비사업,1264100000,3,,,
20210704203,석성면 군도10호 도로정비사업,1040834000,3,,,
20210704641,건강보험심사평가원 의정부지원 사옥 건립공사(전기),1166037000,2,,,
20210704766,전라남도창의융합교육원 ‘가칭’미래교육관 시설 보수공사,1073050000,3,975500000,87.745,949008100
20210705141,전라남도창의융합교육원 (가칭) 미래교육관 시설 통신공사,96294000,3,87540000,87.745,85907800
20210705321,건강보험심사평가원 의정부지원 사옥 건립공사(통신),761632000,2,,,
20210705345,전라남도창의융합교육원 ‘가칭’미래교육관 시설 전기공사,333971000,3,303610000,87.745,298399000
20210705404,덕계종합상설시장 주차장 구조개선공사,1292258000,3,,,
20210705695,건강보험심사평가원 의정부지원 사옥 건립공사(소방),543188000,2,,,
20210706293,오송행정타운 LED조명등기구 교체공사,396377000,2,,,
20210706295,김해생명과학고 교사동 외 기타 환경개선공사,1933113000,3,,,
20210706338,운동장 환경개선공사(전기),106879000,2,,,
20210706449,맹동지구 수리시설개보수사업 토목공사,3687232000,2,,,
20210706577,사물무선충전실증센터 신축 전기공사,414183000,3,,,
20210706760,전력거래소 제주본부 신사옥 건립 전기공사,2160088000,2,,,
20210706912,강원도교육연수원 횡성분원 건립 전기공사,731962000,3,,,
20210706992,봉담2지구 다목적체육관 건립 건축공사,2504508000,3,,,
20210707060,강원도교육연수원 횡성분원 건립 통신공사,394555000,3,,,
20210707299,신하초 체육관 바닥교체 공사,119848000,3,,,
20210708796,춘천ICT벤처센터 건립공사(통신),655409000,3,,,
20210708853,춘천ICT벤처센터 건립공사(전기),3434180000,3,,,
20210709539,종묘 서측 외곽 담장 보수 공사,429363000,2,,,
20210710095,서울은평경찰서 수사부서 환경개선 공사(건축 기계),412594000,2,,,
20210710117,광주시 경안 외7개 처리구역 하수관로 정비사업,28266073000,3,,,
20210710766,함평읍 시가지 공영주차장 조성사업(전기),29213000,3,,,
20210710769,함평읍 시가지 공영주차장 조성사업(토목),148600000,3,,,
20210710774,화물차 등 다목적 공영차고지 조성사업(전기),61600000,3,,,
20210710785,화물차 등 다목적 공영차고지 조성사업(통신),31900000,3,,,
20210710791,노인보호구역 개선사업(해석경로당),63090000,3,,,
20210710793,농업교육기관 그린리모델링공사,97961000,3,,,
20210710799,재해위험지구(함평3)스마트 계측·관측 및 조기경보시스템 구축사업,32068000,3,,,
20210711102,자인중학교 공간혁신사업 음악실 리모델링 공사 소액수의 견적제출 안내공고,99913000,3,,,
20210711277,광영초등학교 후관동 특별실 보수공사,38740000,3,,,
20210711386,판포 1중계펌프장 시설개선을 위한 전기공사,278451000,3,,,
20210711387,2021학년도 노후 승강기 교체공사,232770000,3,,,
20210711533,국립김해박물관 사회교육관 연결통로 및 계단 환경개선공사,195967000,2,,,
20210711558,하남선 2단계 구간 시설물 보강공사,5193000,3,,,
20210711687,오천중학교 구관동 석면해체제거공사 입찰 공고,98758000,3,,,
20210711875,속초시 하수처리장 하수찌꺼기 감량화사업,3432517000,3,,,
20210711928,함양고등학교 고운학사 소방시설개선공사,208707000,3,189733637,87.745,183861390
20210711962,한국교원대부설월곡초 전처리실 외부마감재 제거 및 재설치 공사,76401000,2,,,
20210711972,완도군 가학항 어촌뉴딜사업 행복복지센터 신축 및 복지회관 개보수(전기공사),67125377,3,,,
20210711985,완도군 가학항 어촌뉴딜사업 행복복지센터 신축 및 복지회관 개보수(통신공사),11996862,3,,,
20210712003,옹진군 어촌뉴딜사업(소연평항 기항지 개선사업) 주민편익시설 신축공사(전기공사),37405000,3,,,
20210712020,옹진군 어촌뉴딜사업(소연평항 기항지 개선사업) 주민편익시설 신축공사(통신공사),12989000,3,,,
20210712043,2019년 서귀포시 하예항 어촌뉴딜사업(2차) 건축 조성공사,1550885000,3,,,
20210712056,안덕중 창호교체 및 내외부 수리공사(긴급) 입찰 공고,397120000,3,,,
20210712063,해남군 갈산항 어촌뉴딜사업 시설공사(전기공),21900000,3,,,
20210712127,2021년도 소비자 선호 무핵포도 생산기반 조성 사업,466000000,3,,,
20210712235,도고초등학교 외 1교 보차도 분리사업,126960000,3,,,
20210712238,2020년 식량작물공동경영체(들녘) 사업다각화 지원사업(냉장설비공사)(이월사업),191574000,3,,,
20210712252,보물 제1220호 명안공주 관련유물 보존처리,103780000,3,,,
20210712280,호남삼육고 급수배관 교체공사,84780000,3,,,
20210712367,영농형 태양광 재배모델 실증사업 전기공사,124861000,3,,,
20210712403,한영고등학교 별관동 내진보강공사 소액 수의견적 제출 안내 변경 공고(긴급),202100620,3,,,
20210712523,양업고 행복감성 NEW SPACE 시설공사,144237857,3,,,
20210712548,양업고 행복감성 NEW SPACE 전기공사,24266000,2,,,
20210712550,형곡초등학교 공간사업(놀이중심 공간 재구조화외) 공사 수의견적 제출 안내 공고,75152000,3,,,
20210712588,직전리(배래치) 호안시설 정비공사,40274000,3,,,
20210712589,2021년 노후제수변 교체 및 주변 정비공사(단가계약),77000000,3,,,
20210712600,양업고 행복감성 NEW SPACE 통신공사,4444000,2,,,
20210712602,남양주양정초 야외수영장 철거 및 야외학습장 조성공사 수의견적 제출(긴급공고),197180500,3,,,
20210712615,각리초 발명교육센터 현대화사업 시설공사 수의견적 제출 안내 공고,150073000,3,,,
20210712658,2021년 목포경찰서 인권친화형 조사환경개선 시설공사 입찰공고,21596000,2,,,
20210712688,박문중학교 창호 및 옥상 방수공사,129796700,3,,,
20210712698,고등 취락지구 정비공사(소로2-307 외 3개도로),558138000,3,,,
20210712719,장유고등학교 냉난방기교체 전기공사 수의계약 안내 공고,32637000,3,,,
20210712771,2021년 용인시 국지도 및 지방도 도로안전시설물 정비 단가계약 2차,100000000,3,,,
20210712788,한빛고등학교 배수로 보수 공사,69260000,3,,,
20210712810,경인북부수협 판매사업소 새우젓 위판장 개선사업 시설 공사(토목),154260000,3,140236363,87.745,
20210712840,반려견 실험동 연구기반 조성공사,26478000,3,,,
20210712859,대전대화중 급식배관교체 기계설비공사,61787000,3,,,
20210712879,2021년 노후가로등 교체공사,71970000,2,,,
