bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20240500160,울주군 자원봉사센터 건립공사(건축),7737343000,3,,,
20240508252,울릉 태하1리 연안정비사업,25462576000,2,,,
20240509113,상주시 하수도정비 중점관리지역 도시침수 예방사업(2단계)),21798378000,3,,,
20240509453,경기용인 플랫폼시티 도시개발사업 지장물철거공사(1공구 1구역),9626200000,3,,,
20240509541,경기용인 플랫폼시티 도시개발사업 지장물철거공사(1공구 2구역),9837090000,3,,,
20240509574,경기용인 플랫폼시티 도시개발사업 지장물철거공사(1공구 3구역),9407920000,3,,,
20240512688,(가칭)전주백석유치원 신축공사,10766815000,3,,,
20240513880,(가칭)군산신역세권유치원 신축공사,12339335000,3,,,
20240514131,(가칭)검단6중학교 신축공사(계속비),25055808000,3,,,
20240515152,국제우편물류센터 증축 전기공사,1356175000,2,,,
20240516343,"부산도시철도 사상~하단선 2,4공구 소방설비공사",5224833000,3,,,
20240516358,운흥천 지방하천 정비사업,16181517000,3,,,
20240519503,원주천(학성지구) 하천재해 예방사업,38452061000,2,,,
20240520319,자연재해위험개선지구(문막교) 정비사업,17064942000,3,,,
20240521031,성동중학교 학습공원 조성 및 기타시설공사,495746000,3,,,
20240521974,남악신도시 오룡지구 택지개발사업 조경공사(4공구),6587173000,3,,,
20240522010,문경공업고등학교 본관동 그린스마트스쿨 개축공사(계속비),10682722000,3,,,
20240524362,마산~산이간 지방도 4차로 확포장공사(1단계),24121627000,3,,,
20240525098,무안초 그린스마트스쿨 본관동 개축 및 리모델링 공사,12003292000,3,,,
20240526985,가야중 다목적강당 증축공사,3000158000,3,,,
20240527161,장수소방서 본서 석면해체 제거 공사 수의견적 공고,134563000,3,122330000,87.745,119045000
20240527239,"청사 노후시설 보강 및 공간 재배치공사(건축,기계)",908301000,2,,,
20240527287,인천석남 어울림센터 및 거북이기지 행복주택 건설공사 1공구,40575423000,2,38452474000,0,39486701357
20240527407,장수소방서 본서 천장 수선공사 수의견적 공고,114961000,3,104510000,87.745,101010564
20240527679,포항교도소 기결수용동 스프링클러 설치 공사(소방),576306000,2,,,
20240527831,태백 웰니스 항노화산업 특화단지 진입도로 확포장공사,10790413000,3,,,
20240528123,익산 나바위성당 보수정비공사,428625000,3,389659091,87.745,377832000
20240528216,용인성산초 빗물순환구조 천연잔디 운동장 조성공사 소액수의 견적 제출 공,381524000,3,346840000,87.745,332659110
20240528598,신소재공동연구소(131동) 지하1층 원상복구 건축공사,612933000,2,566160000,0,544096900
20240529908,만경고등학교 본관동 및 기숙사 출입문 교체공사,52871000,3,48064545,87.745,46096694
20240531587,군북일반산업단지 진입도로 개설공사,7781180000,3,,,
20240531833,국립한밭대학교 인문사회관(S4) 외 1개동 창호 교체공사,877367000,2,,,
20240531882,하빈지역 오수관로 설치공사,27688377000,3,,,
20240531888,용상~남선 신석간 교량가설공사,18609266000,3,,,
20240532089,서울방이초등학교 강당 흡음 및 안전시설 개선 공사,138350000,3,125772728,87.745,121279300
20240532191,(가칭)운정9초등학교 신축공사,22961768000,3,,,
20240532385,새풀잎어린이집리모델링 공사,33924000,3,30840000,87.745,29927400
20240532737,창덕궁 진입 권역 관람객 보행여건 개선 사업 공사,195860000,2,,,
20240532805,계룡교~중덕교차로 중로(1-3) 개설공사,20589399000,3,,,
20240532833,하수관로 신설(확충)공사[서부처리구역(강동처리분구 일원)],17599097000,3,,,
