bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20241015495,부산항 신항 서컨테이너터미널(2-6단계) 상부시설 축조공사(전기),42089300000,2,38263000000,,37074191548
20241209878,경기용인 플랫폼시티 도시개발사업 부지조성공사(1공구),129361839000,3,,,
20241214426,경기용인 플랫폼시티 도시개발사업 부지조성공사(2공구),366782639000,3,,,
20241217267,부산항 신항 스마트 공동물류센터 건립공사,43105832000,2,,,
20241217656,고창 흥덕-부안 행안(1공구) 도로확장공사,52459053000,2,,,
20241217938,고창 흥덕-부안 행안(2공구) 도로확장공사,62575556000,2,,,
20241218183,평강천 중곡2지구 하천환경정비사업,32188427000,2,,,
20241239107,나주 금성관 해체보수 건축 공사,9716588000,2,8833262414,,8329000000
20241239904,세경대학교 제2강의동 5층 강의실 환경개선 공사,378711037,2,,,
20241240660,마곡 16단지 공공주택 소방시설공사,12890684000,3,12576161608,79.995,10381324630
20241241075,양평동 공공복합시설 건립 공사(건축+토목+기계+조경),24862211000,3,22602010000,81.395,20586826000
20241241255,"남원의료원 의사숙소 리모델링공사(건축, 기계, 토목, 조경) 입찰공고",5840626000,3,,,
R25BK00554958,서울경동초등학교 체육관 교육환경개선공사,191095000,3,173722728,87.745,170080600
R25BK00555708,강동해안공원(강동해안지구) 조성사업 전기공사,532694000,3,484267273,87.745,473315664
R25BK00557395,경인항 유지준설공사,15564052000,2,14302727273,,12582718000
R25BK00559057,하안동 철골주차장 재건축사업 통신공사,571268000,3,,,
R25BK00559828,한국공학대학교 산학융합관 대형강의실(4개실) 환경개선 건축공사,304700000,2,277000000,88,267049500
R25BK00560181,천안고등학교 신관동 건축공사,1682098000,3,1529180000,86.745,1479571510
R25BK00560551,KTR BaaS 배터리 실증센터 증축 전기공사,1826000000,2,,,
R25BK00560553,대구삼육초등학교 본관동 내진보강 건축공사,410400000,3,,,
R25BK00561261,겸면지구 용배수로 수리시설개보수사업 토목공사,1929312000,2,1753920000,86.745,1698730000
R25BK00561454,하안동 철골주차장 재건축사업 전기공사,1041124000,3,,,
R25BK00561749,345kV 서서울-신광명 T/L 임시철탑 이설 및 보강 공사,1496452100,3,,,
R25BK00562844,내서읍 신감리 396-2번지 일원 재해복구공사,44460000,3,40418182,87.745,39423777
R25BK00563710,우면산터널 도로전광표지판 및 네트워크 시스템 교체공사,514976000,3,,,
R25BK00564036,국도17호선 임실 용산지구 위험도로 개선공사,6923453000,2,,,
R25BK00564136,서울대학교 문화관 리모델링 및 증개축 소방공사,3084177000,2,2848841818,86.745,2700986280
R25BK00564924,『홍성군 가로(보안)등 유지보수공사 1지구(전기) (단가계약)』 소액수의 견적 제출 안내공고,140000000,3,,,
R25BK00564982,『홍성군 가로(보안)등 유지보수공사 2지구(전기)(단가계약)』 소액수의 견적 제출 안내공고,110000000,3,,,
R25BK00565016,『홍성군 가로(보안)등 유지보수공사 3지구(전기) (단가계약)』 소액수의 견적 제출 안내공고,70000000,3,,,
R25BK00565050,『홍성군 가로(보안)등 유지보수공사 4지구(전기) (단가계약)』 소액수의 견적 제출 안내공고,80000000,3,,,
R25BK00565108,충렬여자중학교 다목적강당 전면보수 건축공사 입찰 공고,1259104000,3,,,
R25BK00565170,『홍성군 가로(보안)등 유지보수공사 5지구(전기) (단가계약)』 소액수의 견적 제출 안내공고,95000000,3,,,
R25BK00565193,『홍성군 가로(보안)등 유지보수공사 6지구(전기)(단가계약)』 소액수의 견적 제출 안내공고,75000000,3,,,
R25BK00565319,탄금야구장보수공사,37928000,3,,,
R25BK00565517,2025년 비봉면 가로(보안)등 연간보수공사(단가계약),126660000,3,,,
R25BK00565743,이산화탄소 및 폐열 활용 메탄올 생산을 위한 가스 이송시스템 제작,879387000,3,,,
R25BK00566234,부산그린스타트업타운 조성사업 소방공사,1548727000,3,,,
R25BK00566493,신항고등학교 교사 신축공사,29975269000,3,27823590000,81.395,25057975000
R25BK00566674,동물대체 시험시설 구축사업 전기공사,1779610000,2,,,
R25BK00567403,하안동 철골주차장 재건축사업 소방공사,1211414000,3,,,
R25BK00567529,한국공학대학교 공학관 P동 1층 클린룸 구축공사,150361000,2,149790000,88,
R25BK00567658,혁신지원사업 현장미러형 실습환경(물리치료학과) 구축 공사,142504598,2,,,
R25BK00567874,혁신지원사업 현장미러형 실습환경(치위생학과) 구축 공사,149512852,2,,,
R25BK00568065,ICT센터 전산실 확장 소방시설공사,153322697,2,,,
R25BK00568072,"전라남도교육청교육연수원 식당, 주차장 증축 및 기타 보수공사",9535852000,3,,,
R25BK00568209,2025년도 고양CES 기계분야 정기점검 보수공사,142175000,2,,,
R25BK00568388,2025년도 고양CES 전기분야 정기점검 보수공사,132583000,2,120530000,87.745,
R25BK00568478,2025년 가로수 수형정비사업,80000000,3,,,
R25BK00568695,예산예화여자고등학교 기숙사 간이스프링클러 소방설비 공사,103849791,3,94408901,87.745,92954110
R25BK00569522,작전역지점 전체 레이아웃 통신공사,44000000,2,,,
R25BK00569945,2025년 상반기 안양동 공공하수도 보수공사(연간단가),140000000,3,,,
R25BK00570044,강원도립대학교 스마트 건설 신산업분야 실습실 교육 환경 개선 공사(건축),100279000,2,,,
R25BK00570098,강원도립대학교 스마트 건설 신산업분야 실습실 교육 환경 개선 공사(전기),95378000,2,,,
R25BK00570179,2025년 상반기 교통안전시설물(교통신호기 등) 연간단가 보수공사,150000000,3,,,
R25BK00570433,경원고등학교 환경개선사업 공사 입찰 공고,920831000,3,,,
R25BK00570888,강원대학교 삼척캠퍼스 제3공학관 4층 노후 실습실 환경개선 전기공사,30011000,2,,,
R25BK00571088,"2025년 상반기 석수,박달,충훈동 공공하수도 보수공사(연간단가)",140000000,3,,,
R25BK00571178,2025년 상반기 안양동 빗물받이 정비공사(연간단가),134000000,3,,,
R25BK00571217,2025년 교통안전표지판 유지보수공사(연간단가),120000000,3,,,
R25BK00571282,"2025년 상반기 석수,박달,충훈동 빗물받이 정비공사(연간단가)",182000000,3,,,
R25BK00571315,"2025년 소하천 유지보수 단가계약(1차,4권역)",44396000,3,,,
